id,name,addr,lat,lng,dong,detailtype,detailtype_str,detailtype2_str
67,네꼬야밀크티샵,제주특별자치도 제주시 애월읍 하가로 167-1,33.4552850412552,126.348265850717,애월읍,4,음료,커피
68,안트레오젠,제주특별자치도 제주시 애월읍 곽지1길 16,33.4476811704402,126.304572581548,애월읍,5,패스트푸드,치킨
69,골목깡통구이,제주특별자치도 서귀포시 천제연로185번길 6,33.2522005727633,126.424606601539,중문동,6,한식,가정식
70,멍텅구리24시,제주특별자치도 제주시 도남로 31-1,33.4972347112374,126.526236036675,이도2동,6,한식,가정식
71,탕탕이1호점,제주특별자치도 제주시 도남로7길 46 1층,33.4962366573683,126.527135392585,이도2동,6,한식,가정식
72,구구토종닭,제주특별자치도 제주시 조천읍 남조로 1767 1층,33.4253992282069,126.674415393226,조천읍,6,한식,단품요리 전문
73,준이자까야,제주특별자치도 제주시 국기로 6,33.4812903332808,126.489638994896,연동,3,주점및주류판매,맥주/요리주점
74,그옛맛,제주특별자치도 제주시 서사로24길 12,33.4984850821394,126.518574808979,삼도1동,6,한식,가정식
75,동서순대,제주특별자치도 서귀포시 중앙로101번길 20,33.2536186006684,126.558676515612,서홍동,6,한식,순대
76,뙤미,제주특별자치도 서귀포시 남원읍 태위로 86,33.2740923191246,126.656643750375,남원읍,6,한식,단품요리 전문
77,동홍돈,제주특별자치도 서귀포시 동홍남로 51,33.2570641726436,126.573822902676,동홍동,6,한식,돼지고기
78,테이크썸윌리,제주특별자치도 제주시 중앙로 337 다우빌딩 1층 105호,33.4914901645134,126.537246969878,이도2동,6,한식,단품요리 전문
79,제주냉동삼겹살제주산,제주특별자치도 서귀포시 이중섭로 11 1층 111~113호,33.2470807983266,126.564458845032,정방동,6,한식,돼지고기
80,아지바라대학동점,제주특별자치도 제주시 용담로 50,33.5127793914241,126.50800445248,용담2동,6,한식,가정식
81,일  해야,제주특별자치도 제주시 신산로 42-1,33.5096066636167,126.532607625074,일도2동,6,한식,가정식
82,데일리커피앤디저트,제주특별자치도 제주시 수목원길 25 지하1층,33.4694736930733,126.487499820161,연동,6,한식,커피
83,페리카나치킨삼양도련점,제주특별자치도 제주시 삼봉로 115 미듬하나로맨션상가 103호,33.5113294435318,126.589537593286,삼양동,5,패스트푸드,치킨
84,일공구고깃집,제주특별자치도 서귀포시 중문로 72,33.2575408644787,126.426868268742,중문동,6,한식,가정식
85,육지것들,제주특별자치도 서귀포시 천제연로188번길 12,33.2505828963154,126.423947496672,중문동,6,한식,단품요리 전문
86,진군길40,제주특별자치도 제주시 진군길 40,33.4784905537526,126.480767658973,노형동,6,한식,단품요리 전문
87,신평올레,제주특별자치도 서귀포시 대정읍 신평로 11,33.2671713433534,126.259204583335,대정읍,6,한식,가정식
88,대학로황가네,제주특별자치도 제주시 광양13길 8 1층,33.498810152824,126.531308969372,이도2동,6,한식,가정식
89,명랑쌀핫도그 용두암점,제주특별자치도 제주시 용담로 64 1층,33.5125807226956,126.509469997875,용담2동,4,간식,베이커리
90,창영왕족발,제주특별자치도 제주시 태성로3길 12,33.499568125833,126.546131378899,일도2동,6,한식,가정식
91,춘천명동닭갈비노형점,제주특별자치도 제주시 월랑로 46,33.4895787573606,126.475622363332,노형동,6,한식,갈비
92,제주다옴돈까스,제주특별자치도 제주시 애월읍 광성로 86 1층,33.4584755248909,126.416503211026,애월읍,6,한식,돈까스
93,원조부안집연동점,제주특별자치도 제주시 신대로16길 41 1층 2호,33.4867636252058,126.492139331414,연동,6,한식,단품요리 전문
94,누구나홀딱반한닭대정점,제주특별자치도 서귀포시 대정읍 신영로 125-1,33.2230968692846,126.254641869773,대정읍,5,패스트푸드,치킨
95,굽네치킨화북삼양점,제주특별자치도 제주시 진동로1길 13,33.519498975625,126.56553921228,화북동,5,패스트푸드,치킨
96,24시뼈다귀탕삼화점,제주특별자치도 제주시 일주동로 222,33.5185836587012,126.569198754604,화북동,6,한식,해장국
97,허심탄회하게,제주특별자치도 서귀포시 천제연로188번길 4,33.2514902291562,126.424538287152,중문동,6,한식,가정식
98,카페송키,제주특별자치도 제주시 무근성안길 16 1층,33.515133918133,126.520193345,삼도2동,4,음료,커피
99,미향해장국남원점,제주특별자치도 서귀포시 남원읍 태위로 623,33.2777543262217,126.713222776921,남원읍,6,한식,해장국
100,봉수아피자서귀포지점,제주특별자치도 서귀포시 일주동로 8711 1층,33.2523979846901,126.557689598213,천지동,5,패스트푸드,피자
101,페리카나한림점,제주특별자치도 제주시 한림읍 한림중앙로 3-1,33.4143042423718,126.264877703045,한림읍,5,패스트푸드,치킨
102,아리랑양곱창,제주특별자치도 제주시 수덕9길 86-1,33.4829261850341,126.46983722808,노형동,6,한식,단품요리 전문
103,물꾸럭식당,제주특별자치도 서귀포시 대정읍 하모항구로 73-4,33.2201678858066,126.251368187458,대정읍,6,한식,가정식
104,즐마클럽,제주특별자치도 서귀포시 중앙로72번길 6,33.2509051632489,126.561740947648,중앙동,6,한식,가정식
105,산과들신제주점,제주특별자치도 제주시 월랑로4길 21,33.4888746705596,126.479313339441,연동,6,한식,가정식
106,가마솥애,제주특별자치도 제주시 고마로17길 5 1층,33.5057710598235,126.541740406732,일도2동,6,한식,가정식
107,한림뉴욕휴게음식점,제주특별자치도 제주시 한림읍 한림로 665-1,33.4146960880088,126.264241611384,한림읍,6,한식,가정식
108,동홍옛날통닭,제주특별자치도 서귀포시 동홍남로 57,33.2570315494536,126.574433047908,동홍동,5,패스트푸드,치킨
109,정직한통닭코스모스점,제주특별자치도 제주시 신대로 125,33.4860220377078,126.496840508859,연동,5,패스트푸드,치킨
110,탐라밥상,제주특별자치도 서귀포시 남원읍 위미중앙로241번길 24 1층,33.2744655192967,126.668069626096,남원읍,6,한식,가정식
111,오르막길호프앤소주,제주특별자치도 제주시 구남로 49,33.4911231040434,126.535001287074,이도2동,3,주점및주류판매,주류
112,소렉,제주특별자치도 제주시 은남2길 41 1층,33.4881895141161,126.49128710002,연동,6,한식,가정식
113,한림뉴욕제과,제주특별자치도 제주시 한림읍 한림로 665-1,33.4146960880088,126.264241611384,한림읍,4,베이커리.디저트,베이커리
114,디오니스토어제주점,제주특별자치도 제주시 월광로 149,33.4923244407498,126.473575948387,노형동,5,패스트푸드,치킨
115,고니노형점,제주특별자치도 제주시 다랑곶4길 2,33.4874949275751,126.481260750886,노형동,6,한식,단품요리 전문
116,티바두마리치킨서귀포점,제주특별자치도 서귀포시 태평로431번길 16 1층,33.2469681821792,126.566057376607,정방동,5,패스트푸드,치킨
117,엄마가차린밥상,제주특별자치도 제주시 연화로 49 1층,33.4773107104253,126.487412905983,동홍동,6,한식,도시락
118,미향해장국표선점,제주특별자치도 서귀포시 표선면 표선동서로 139,33.3169735119509,126.828189658283,표선면,6,한식,해장국
119,시쟈덕,제주특별자치도 제주시 신광로8길 20,33.4870735196773,126.488133231763,연동,6,한식,단품요리 전문
120,자연스러운식사,제주특별자치도 제주시 과원북2길 66-1,33.4787018775921,126.489380790838,연동,6,한식,가정식
121,고치글라,제주특별자치도 제주시 일주동로 366,33.5208841725461,126.584080157623,삼양동,6,한식,단품요리 전문
122,포35,제주특별자치도 제주시 문송길 35 1층,33.4864939467116,126.497399765255,연동,6,한식,단품요리 전문
123,동해물가든,제주특별자치도 서귀포시 선반로 394,33.2422051705746,126.467755272152,대천동,6,한식,고기
124,백년가약집밥,제주특별자치도 제주시 한경면 낙수로 41,33.3324648583081,126.225191266607,한경면,6,한식,가정식
125,하귀정담,제주특별자치도 제주시 중앙로12길 21 1층,33.5121221413997,126.522429300796,애월읍,6,한식,가정식
126,두모리이수사,제주특별자치도 제주시 한경면 두신로 112,33.3525862748969,126.18485848108,한경면,1,아시아음식,일식
127,큰들물 식당,제주특별자치도 제주시 신산로 32,33.5104375335534,126.532048658462,일도2동,6,한식,가정식
128,조남매구움과자,제주특별자치도 제주시 구좌읍 다랑쉬북로 61 비자림스테이 201동 1층,33.4921576692644,126.813314690743,구좌읍,6,한식,단품요리 전문
129,칠삭갈비,제주특별자치도 제주시 천수로8길 9,33.5033317407062,126.54274884819,일도2동,6,한식,가정식
130,난타오천 뜨란채점,제주특별자치도 제주시 정존11길 39,33.486739135662,126.47397008902,노형동,5,피자.치킨.햄버거,피자
131,제주밤밤,제주특별자치도 제주시 수덕로 33 1층,33.486676847118,126.473463247479,노형동,6,한식,단품요리 전문
132,라온CC골프연습장,제주특별자치도 제주시 한경면 용금로 998,33.3446191070975,126.278270296289,한경면,6,한식,단품요리 전문
133,폴라니포케제주이도점,제주특별자치도 제주시 박성내서길 2-10,33.4921754297232,126.539876322632,이도2동,2,양식,양식
134,마초면탁해안,제주특별자치도 제주시 노형로 89 2층,33.4649423421818,126.455168486651,노형동,6,한식,단품요리 전문
135,썸오브어스커피 some of us coffee,제주특별자치도 제주시 서문로 8 1층,33.5093264383109,126.512485974079,용담1동,6,한식,커피
136,심야식당낭만혼술,제주특별자치도 제주시 신대로20길 1,33.4834984441909,126.495988750028,연동,6,한식,단품요리 전문
137,홈팝참치제주서호점,제주특별자치도 서귀포시 신서로48번길 65 1층,33.2526980413413,126.512122785826,대륜동,1,아시아음식,일식
138,밥촐림,제주특별자치도 제주시 구남로 26,33.4895258361058,126.533201677517,이도2동,6,한식,가정식
139,오븐에빠진닭 서홍점,제주특별자치도 서귀포시 홍중로 76-3 1층,33.2593311357576,126.556192008932,서홍동,5,패스트푸드,치킨
140,자연몸국,제주특별자치도 제주시 중앙로 63-11,33.5117382505736,126.525057571502,이도1동,6,한식,가정식
141,연동계수나무집,제주특별자치도 제주시 연동11길 39,33.4862078334138,126.493404697411,연동,6,한식,가정식
142,맥반석식당,제주특별자치도 제주시 구좌읍 구좌로 57-1,33.5228125184349,126.857752787498,구좌읍,6,한식,가정식
143,하귀국수존,제주특별자치도 제주시 애월읍 하귀로 56,33.4802837490565,126.40330768237,애월읍,6,한식,면류
144,젤코바정낭,제주특별자치도 제주시 애월읍 하소로 1 1층,33.479680708684,126.399971499021,애월읍,6,한식,단품요리 전문
145,금화덕,제주특별자치도 서귀포시 천제연로 166 상가 1층,33.251891689448,126.422372624184,중문동,2,양식,양식
146,또장군,제주특별자치도 제주시 신대로10길 32,33.4910375537189,126.493267787859,연동,6,한식,가정식
147,난타오천연동점,제주특별자치도 제주시 연화로2길 7 1층,33.4775590078472,126.488132492261,연동,5,패스트푸드,피자
148,다올분식카페,제주특별자치도 서귀포시 동홍로 173,33.2638388392382,126.567531038214,동홍동,4,간식,분식
149,솔정가든,제주특별자치도 제주시 오라로12길 9,33.4939469004132,126.51494094821,오라동,6,한식,고기
150,송쿠쉐,제주특별자치도 제주시 신대로13길 43-8,33.488089336485,126.501288257746,연동,6,한식,가정식
151,써니의놀이터,제주특별자치도 서귀포시 이어도로 171 제민그린빌2차 1층,33.2392083971355,126.440023146175,한림읍,6,한식,단품요리 전문
152,춘천명동닭갈비 한림점,제주특별자치도 제주시 한림읍 한림상로 11,33.4053343937736,126.256789793478,한림읍,6,한식,가정식
153,오례밥집,제주특별자치도 제주시 조천읍 조천우회로 527 에덴빌리지2차 202동 1층 102호,33.5313985935189,126.665492506164,조천읍,6,한식,가정식
154,주야진,제주특별자치도 서귀포시 남원읍 위미중앙로 199,33.2726282208518,126.663558376167,남원읍,1,아시아음식,일식
155,담에랑또,제주특별자치도 서귀포시 서호중로 86 1층,33.2539664730257,126.522371366868,대륜동,2,양식,양식
156,동방명품치킨,제주특별자치도 제주시 번영로 527,33.4890402437703,126.597576372652,봉개동,5,패스트푸드,치킨
157,함덕피자클래스,제주특별자치도 제주시 조천읍 함덕16길 14 1층,33.5405281627605,126.667514946248,조천읍,5,패스트푸드,피자
158,채롱,제주특별자치도 제주시 진남로10길 21 1층,33.5212517698284,126.567396954647,삼양동,4,간식,베이커리
159,슈언니마카롱,제주특별자치도 서귀포시 이어도로 931 1층,33.2383255628937,126.51369293186,대륜동,4,간식,마카롱
160,차이메이,제주특별자치도 제주시 신설로9길 37,33.4952280449615,126.547095284394,이도2동,1,아시아음식,중식
161,중문쌍둥이회포차,제주특별자치도 서귀포시 천제연로 193,33.2518525720595,126.425177513578,중문동,6,한식,가정식
162,중문아리랑,제주특별자치도 서귀포시 1100로 38,33.2539480816606,126.434034075274,중문동,6,한식,가정식
163,오토꼬연동지점,제주특별자치도 제주시 신대로18길 56 1층,33.484908066249,126.490450141751,연동,6,한식,단품요리 전문
164,생활맥주 제주연동점,제주특별자치도 제주시 연동7길 40,33.4864189536072,126.490493694361,연동,3,주점 및 주류판매,맥주/요리주점
165,장어통일노형점,제주특별자치도 제주시 남녕로 47,33.4915649804948,126.479690639378,노형동,6,한식,장어
166,사해방흑돼지,제주특별자치도 서귀포시 천제연로 263,33.2515291356409,126.432692320092,중문동,6,한식,돼지고기
167,위미다온국밥,제주특별자치도 서귀포시 남원읍 위미중앙로 178,33.2742384712757,126.662670096948,남원읍,6,한식,국밥
168,서울풍미탑동점,제주특별자치도 제주시 탑동로 27,33.5173400702993,126.521815733745,삼도2동,6,한식,가정식
169,제주산방식당서귀점,제주특별자치도 서귀포시 소암로 25,33.2449701512733,126.568358677595,정방동,6,한식,가정식
170,카페열리,제주특별자치도 제주시 신성로 6 1층,33.4956112325779,126.520498525993,오라동,4,카페,커피
171,(주)제주소나이와인점방,제주특별자치도 서귀포시 중앙로 199 1층,33.2622577816759,126.558536378334,서홍동,3,주점및주류판매,주류
172,미향해장국효돈점,제주특별자치도 서귀포시 동홍남로 37 2층,33.2570590400083,126.572249238413,효돈동,6,한식,돼지고기
173,대한식당앤오태식해바라기치킨아라점,제주특별자치도 제주시 중앙로 601 1층,33.4701738086972,126.546486914478,아라동,5,패스트푸드,치킨
174,다미야 서귀포점,제주특별자치도 서귀포시 홍중로 23,33.2548702733638,126.558177331095,서홍동,6,한식,가정식
175,까투리화북주공점,제주특별자치도 제주시 동화로1길 45-12,33.5183643902525,126.577469782215,화북동,3,주점및주류판매,꼬치구이
176,오뚜기빵집 2호점,제주특별자치도 제주시 오래물길 9,33.5032489713703,126.467051945966,일도1동,4,간식,베이커리
177,삼화회센터,제주특별자치도 제주시 화삼로1길 18,33.5147693794609,126.57570204744,화북동,6,한식,회
178,신짜우베트남쌀국수,제주특별자치도 제주시 원당로3길 27 1층,33.5253045318724,126.587541801058,화북동,1,아시아음식,동남아/인도음식
179,서귀포호,제주특별자치도 서귀포시 서문로29번길 9 1층,33.2495189221676,126.559168630929,천지동,6,한식,단품요리 전문
180,신제주보쌈,제주특별자치도 제주시 광평동로 38 1층,33.4832153814664,126.469492134005,노형동,6,한식,단품요리 전문
181,페리카나 영어마을점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 390 남영에듀클래스 B동 103호,33.2797032406993,126.27675186712,대정읍,5,패스트푸드,치킨
182,비브레이브 서호점,제주특별자치도 서귀포시 신서로48번길 66,33.2524639884006,126.511780585541,대륜동,4,카페,커피
183,야크마을 제주,제주특별자치도 서귀포시 색달중앙로 162,33.2696448069146,126.416642362701,예래동,6,한식,단품요리 전문
184,썬더치킨 제원점,제주특별자치도 제주시 삼무로1길 10-9 모디움 1층 104호,33.4903863533114,126.488422992203,연동,5,패스트푸드,치킨
185,일품란주우육면,제주특별자치도 제주시 제원1길 23,33.4891724126832,126.486909184144,연동,1,아시아음식,중식
186,노형바다장어,제주특별자치도 제주시 광평동로 12 1층,33.4815712436274,126.471434614745,노형동,6,한식,단품요리 전문
187,굽네치킨일도점,제주특별자치도 제주시 연수로3길 7 1층,33.502785319554,126.54380982761,일도2동,5,패스트푸드,치킨
188,파이굽는 돌담집,제주특별자치도 제주시 아란9길 48,33.4722522345371,126.540433271428,아라동,4,베이커리.디저트,베이커리
189,헤이그릭,제주특별자치도 제주시 동광로9길 8 1층,33.5034109163971,126.533274807693,이도1동,6,한식,단품요리 전문
190,제주산방식당협재점,제주특별자치도 제주시 한림읍 협재로 1 1층,33.3969525030685,126.244295110691,한림읍,6,한식,가정식
191,테오도라,제주특별자치도 제주시 금월길 46,33.4845729924377,126.551556593761,아라동,6,한식,단품요리 전문
192,맛쟁이정식,제주특별자치도 제주시 고산동산2길 6,33.4966053670494,126.531229381009,이도2동,6,한식,가정식
193,남성로치킨하우스,제주특별자치도 제주시 남성로 47 1층,33.5044548320781,126.512498222213,용담1동,5,피자.치킨.햄버거,치킨
194,페리카나신시가지점,제주특별자치도 서귀포시 김정문화로 64 삼주연립주택 1층,33.2507045234365,126.511291063835,대륜동,5,패스트푸드,치킨
195,사계진미숯불닭갈비제원점,제주특별자치도 제주시 연동7길 22 1층,33.4881294735739,126.49056416284,연동,6,한식,갈비
196,차돌89,제주특별자치도 제주시 연동8길 28 청목더웰연동 1층,33.4835302825142,126.490369766714,연동,6,한식,차돌
197,동동차이나남원점,제주특별자치도 서귀포시 남원읍 태위로689번길 7,33.2800381625097,126.719826812426,남원읍,1,아시아음식,중식
198,아인스하나푸드,제주특별자치도 제주시 구남로6길 18-2,33.4886707245386,126.534917660762,이도2동,6,한식,가정식
199,오이소돼지해장국,제주특별자치도 제주시 고마로11길 4 1층,33.5090328578316,126.540090953331,일도2동,6,한식,돼지고기
200,애월또바기,제주특별자치도 제주시 애월읍 항몽로 83,33.4769878381394,126.408655557732,애월읍,6,한식,가정식
201,제주객조리조림,제주특별자치도 제주시 도남로 32 1층,33.497287497618,126.525870192188,이도2동,6,한식,가정식
202,초대창 제주일도점,제주특별자치도 제주시 고마로 147 1층,33.5016641058548,126.543469074284,일도2동,6,고기,곱창
203,황금부엌 2호점,제주특별자치도 서귀포시 솜반천로14번길 4,33.2544032144729,126.559418397758,서홍동,6,한식,가정식
204,고망딱새,제주특별자치도 제주시 서해안로 96,33.5034526278639,126.459638982421,이호동,6,한식,단품요리 전문
205,조천234,제주특별자치도 제주시 조천읍 신북로 234 1층 102호,33.5363797724808,126.637757344459,조천읍,6,한식,단품요리 전문
206,한려원한정식,제주특별자치도 제주시 신설로9길 30 1층,33.4947400808731,126.546744222956,이도2동,6,한식,가정식
207,코미세,제주특별자치도 서귀포시 서호동 1615-3 상가 101호,33.2525292957856,126.521180096617,대륜동,1,아시아음식,일식
208,반올림피자샵 이도도남점,제주특별자치도 제주시 중앙로 384 제이앤제이빌딩 1층,33.4880494490132,126.539702525811,이도2동,5,패스트푸드,피자
209,옛날국수 갤러리,제주특별자치도 제주시 한경면 고산로 73 1층,33.3073383281266,126.178031739442,한경면,6,한식,면류
210,굽네치킨아라점,제주특별자치도 제주시 중앙로 578 원신아파트 상가 1층,33.4715297495206,126.544135038425,아라동,5,패스트푸드,치킨
211,서진향해장국성산점,제주특별자치도 서귀포시 성산읍 한도로 200,33.4682302626877,126.929273356752,성산읍,6,한식,해장국
212,203안전한먹거리연구소,제주특별자치도 제주시 선덕로 4 1층,33.4855037812406,126.497079680933,연동,6,한식,가정식
213,맛나감자탕제주1호점,제주특별자치도 제주시 정존5길 7,33.4832916947312,126.474134136494,노형동,6,한식,감자탕
214,정직한통닭중문점,제주특별자치도 서귀포시 천제연로213번길 44,33.2549549898599,126.428057761276,중문동,5,피자.치킨.햄버거,치킨
215,비비큐 대정점,제주특별자치도 서귀포시 대정읍 상모대서로 14,33.2245207822012,126.256192565443,대정읍,5,패스트푸드,치킨
216,오늘와인한잔제주노형점,제주특별자치도 제주시 원노형남1길 24,33.4838626687098,126.482939902243,노형동,3,주점및주류판매,주점
217,가시리은하수가든,제주특별자치도 서귀포시 표선면 중산간동로 5123,33.3606006515155,126.767335928099,표선면,6,한식,고기
218,돈야탑촌일도점,제주특별자치도 제주시 신설로11길 31,33.4931207054593,126.546097766482,이도2동,6,한식,가정식
219,쇠소깍돼지갈비,제주특별자치도 서귀포시 효돈로 170 1층,33.2635242495949,126.616904332395,효돈동,6,한식,갈비
220,문섬횟집,제주특별자치도 제주시 원노형로 45,33.4845862652975,126.485078586769,노형동,6,한식,회
221,제주설심당 모슬포점,제주특별자치도 서귀포시 대정읍 신영로 73 2층,33.2208842951527,126.250706988837,대정읍,6,한식,단품요리 전문
222,군족 서귀포점,제주특별자치도 서귀포시 동홍동로 5 1층,33.2554159423914,126.574703479058,동홍동,6,고기,보쌈
223,상임이네스페샬,제주특별자치도 제주시 오도1길 7 1층,33.4942503424128,126.461037696954,이호동,6,한식,단품요리 전문
224,카페느슨,제주특별자치도 서귀포시 중산간서로356번길 42,33.2626293479106,126.475101307483,대천동,4,음료,커피
225,승주편의분식,제주특별자치도 제주시 동광로1길 3 1층,33.5014947736083,126.529250209717,이도1동,4,간식,분식
226,영림흑돼지가든,제주특별자치도 제주시 한림읍 한수풀로 30,33.417785766245,126.266088189253,한림읍,6,한식,가정식
227,와흘밥상,제주특별자치도 제주시 조천읍 남조로 2228,33.4639559830897,126.660629889843,조천읍,6,한식,가정식
228,뉴청석골칡냉면전문,제주특별자치도 제주시 조천읍 신북로 222,33.535732177239,126.636655670073,조천읍,6,한식,단품요리 전문
229,보롬왓국수,제주특별자치도 제주시 삼무로3길 32,33.4905226359801,126.492646258507,연동,6,한식,가정식
230,미루네닭숯불구이 삼화점,제주특별자치도 제주시 건주로4길 14-6 1층,33.5163439037748,126.579371838761,삼양동,6,한식,가정식
231,풍정포차,제주특별자치도 제주시 오현길 85,33.5123592951345,126.52515922557,이도1동,6,한식,가정식
232,봉추반점,제주특별자치도 제주시 우도면 우도로 174,33.5079323935928,126.954212532773,우도면,6,한식,중식
233,서문뒷고기,제주특별자치도 제주시 중앙로14길 40-2,33.5108033408322,126.520364160928,삼도2동,6,한식,가정식
234,솔오름아구찜,제주특별자치도 서귀포시 동홍로 167,33.2634401500815,126.567482345945,동홍동,6,한식,아구찜
235,옛날통닭남원점,제주특별자치도 서귀포시 남원읍 태위로 638 1층,33.2779080258623,126.714817279044,남원읍,5,패스트푸드,치킨
236,노모어블루스,제주특별자치도 제주시 남광로 15 1층,33.4929614250237,126.537668170436,이도2동,6,한식,단품요리 전문
237,마블링 남원점,제주특별자치도 서귀포시 남원읍 태위로 477,33.2751741278764,126.698105174946,남원읍,6,한식,가정식
238,보말삼춘,제주특별자치도 제주시 중앙로 584,33.4713413170469,126.545264536467,아라동,6,한식,단품요리 전문
239,오들락,제주특별자치도 서귀포시 안덕면 화순임중로7번길 56,33.2398265450467,126.336228187858,안덕면,6,한식,가정식
240,제주맘순두부,제주특별자치도 서귀포시 안덕면 화순임중로37번길 3-10,33.2438080425307,126.335881779488,외도동,6,한식,단품요리 전문
241,혼섬갈비용담점,제주특별자치도 제주시 흥운길 10,33.5099606990128,126.511202621056,용담2동,6,한식,갈비
242,부향순죽전문점,제주특별자치도 제주시 동문로 80 1층,33.5135349960154,126.535102290484,일도2동,6,한식,단품요리 전문
243,바삭돈가스 삼화점,제주특별자치도 제주시 화삼로 7 3층,33.514456071792,126.573809769992,화북동,1,일식.회,일식
244,제주태원,제주특별자치도 제주시 고마로10길 6,33.5089514103241,126.538966044415,일도2동,6,한식,가정식
245,맛디댜피자대정점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,33.2803611885372,126.276992041207,대정읍,5,패스트푸드,피자
246,맹치동산,제주특별자치도 서귀포시 남원읍 자배오름로139번길 35-68,33.2923286092186,126.669999222999,남원읍,6,한식,가정식
247,해물오빠,제주특별자치도 서귀포시 대정읍 신영로72번길 10,33.2199330176812,126.250619736316,대정읍,6,한식,단품요리 전문
248,딜리버리쿡제주시청점,제주특별자치도 제주시 남성로 156-2,33.5090659570212,126.522062294541,삼도2동,6,한식,단품요리 전문
249,새벽해장국플랑,제주특별자치도 제주시 서해안로 152,33.5032222279016,126.465531888682,도두동,6,한식,해장국
250,처갓집양념치킨함덕점,제주특별자치도 제주시 조천읍 함덕남16길 108,33.5311472805408,126.668832912458,조천읍,5,패스트푸드,치킨
251,이스트힐스카페테리아,제주특별자치도 제주시 조천읍 종인내길 323,33.4820546642243,126.633530657235,조천읍,4,음료,커피
252,참살이정육식당,제주특별자치도 제주시 고마로14길 14,33.5059949044382,126.539716137913,일도2동,6,한식,고기
253,한라생얼큰이 서귀포점,제주특별자치도 서귀포시 중정로5번길 14,33.2485495930725,126.558054617702,천지동,6,한식,가정식
254,공육사노트,제주특별자치도 제주시 한림읍 한림로 609,33.4113344988812,126.259903164965,한림읍,6,한식,가정식
255,애월연어 영어교육도시점,제주특별자치도 서귀포시 대정읍 글로벌에듀로 390 A동 107호,33.2797032406993,126.27675186712,대정읍,1,아시아음식,일식
256,옹포쌀국수,제주특별자치도 제주시 서문로 70-1 1~4층,33.511976897243,126.51851678494,용담1동,6,한식,면류
257,원비삼계탕봉개점,제주특별자치도 제주시 봉개대동6길 5 1층,33.4880851123138,126.597777161638,봉개동,6,한식,단품요리 전문
258,커피516,제주특별자치도 서귀포시 516로 11 1층,33.2560782792978,126.577268325652,동홍동,4,음료,커피
259,모슬포해안도로,제주특별자치도 제주시 신대로18길 16 104호,33.484809947213,126.494715824047,노형동,6,한식,단품요리 전문
260,부가네얼큰이한림점,제주특별자치도 제주시 한림읍 한림중앙로 21,33.4128361860138,126.264938341661,한림읍,6,한식,가정식
261,일품왕솥뚜껑,제주특별자치도 제주시 고마로15길 3,33.507047380712,126.54091972039,일도2동,6,한식,가정식
262,페리카나치킨 일도점,제주특별자치도 제주시 천수로 25-1,33.5028526509736,126.539903884635,이도2동,5,패스트푸드,치킨
263,쇠소깍불근돼지,제주특별자치도 서귀포시 쇠소깍로 151-10,33.2504636218284,126.620478264469,효돈동,6,한식,가정식
264,마라도해녀촌연동점,제주특별자치도 제주시 연동1길 4,33.4896008513371,126.486583206019,연동,1,아시아음식,중식
265,(주)아인당구카페,제주특별자치도 제주시 우정로5길 4 3층,33.4901978581657,126.431160741311,외도동,2,양식,양식
266,청포돗대,제주특별자치도 제주시 연삼로 537,33.5023255069669,126.54616659991,일도2동,6,한식,가정식
267,신여성집합실,제주특별자치도 서귀포시 대정읍 영어도시로 56,33.2771256083787,126.279386716585,대정읍,6,한식,가정식
268,단당류,제주특별자치도 제주시 한경면 녹차분재로 514,33.3180244295062,126.269647909695,한경면,6,한식,단품요리 전문
269,어디가맨,제주특별자치도 제주시 우평로 348 1층,33.4841776551331,126.429566593059,성산읍,6,한식,가정식
270,7번가피자제주애월점,제주특별자치도 제주시 애월읍 일주서로 6254-3 나동 1층,33.4608927388517,126.322766087647,애월읍,5,패스트푸드,피자
271,오지하우스제주본점,제주특별자치도 제주시 광양10길 26,33.4984813559827,126.527750896483,이도2동,2,양식,양식
272,아궁이연탄집,제주특별자치도 제주시 도남로 12-1,33.4988688954682,126.524976879455,삼도1동,6,한식,고기
273,노형짬뽕,제주특별자치도 제주시 월광로 33 1층,33.4845572623104,126.464491733986,노형동,6,한식,중식
274,밥찾아삼만리,제주특별자치도 제주시 한림읍 한림로 657,33.414368208019,126.263319491446,한림읍,6,한식,가정식
275,배떡제주성산점,제주특별자치도 서귀포시 성산읍 고성동서로 79 1층,33.4509581212797,126.91558487075,성산읍,6,한식,가정식
276,세컨디포레스트 제주점,제주특별자치도 제주시 원노형10길 32 1층,33.4832777183275,126.486127087557,노형동,2,양식,양식
277,구움디저트,제주특별자치도 제주시 진군3길 27-27 1층,33.4769301954625,126.477727327758,노형동,6,한식,단품요리 전문
278,조수리순이네집밥,제주특별자치도 제주시 한경면 불그못로 79,33.2963739825762,126.218369957245,한경면,6,한식,가정식
279,오떡신제주점,제주특별자치도 제주시 원노형로 11,33.4876225657189,126.484451820655,노형동,6,한식,가정식
280,신제주황가네,제주특별자치도 제주시 은남3길 28,33.4874481611662,126.49289939869,연동,6,한식,가정식
281,꾸브라꼬숯불두마리치킨서귀점,제주특별자치도 서귀포시 동문동로 37,33.2512362885561,126.564423315646,중앙동,5,패스트푸드,치킨
