id,name,addr,lat,lng,dong
33,서귀포농협하나로마트 천지간이점, 제주특별자치도 서귀포시 서문로29번길 26 ,33.2479169729181,126.559085893315,서귀동
34,서귀포시축협하나로마트 신시가지점, 제주특별자치도 서귀포시 서호남로 65 ,33.2504129244334,126.519548752313,서호동
35,안덕농협하나로마트 사계지점, 제주특별자치도 서귀포시 안덕면 사계북로 5 ,33.2307261778538,126.291967953309,안덕면 사계리
36,표선농협하나로마트 성읍점, 제주특별자치도 서귀포시 표선면 중산간동로 4632 ,33.3904827197446,126.800732616119,표선면 성읍리
37,서귀포시축협 하나로마트, 제주특별자치도 서귀포시 일주동로 8421 ,33.2571480753511,126.588453404227,토평동
38,노형마트, 제주특별자치도 제주시 수덕로 6 웰빙클리닉빌딩 1층 ,33.4886649230919,126.475307220929,노형동
39,대정농협하나로마트 무릉점, 제주특별자치도 서귀포시 대정읍 서삼중로 105 ,33.2711502012188,126.201190005593,대정읍 무릉리
40,마트로 탑동점, 제주특별자치도 제주시 중앙로 13 ,33.5170046063801,126.525430707999,건입동
41,남녕마트, 제주특별자치도 제주시 남녕로 11 ,33.4890199989422,126.482130006763,노형동
42,제주축산농협하나로마트 삼화점, 제주특별자치도 제주시 건주로 45 ,33.5152721680584,126.580937614769,도련일동
43,진영마트 서사라점, 제주특별자치도 제주시 서사로 84 ,33.5049739447945,126.519438598193,삼도일동
44,동홍코사마트, 제주특별자치도 서귀포시 동홍서로 108 ,33.2586554834926,126.569667425575,동홍동
45,제스코마트 신제주점, 제주특별자치도 제주시 신대로 109 ,33.4869613489637,126.497114941505,연동
46,번영마트, 제주특별자치도 제주시 번영로 504 ,33.4898746031211,126.595147035709,봉개동
47,표선농협하나로마트 제주수련원점, 제주특별자치도 서귀포시 표선면 일주동로 6337 ,33.3056231535904,126.794784090648,표선면 세화리
48,굿모닝마트, 제주특별자치도 제주시 한경면 명이5길 10 1층 ,33.3184144204722,126.270530833909,한경면 저지리
49,구좌농협하나로마트 우도점, 제주특별자치도 제주시 우도면 우도로 143 ,33.5053894898114,126.953668975766,우도면 연평리
50,마트로 센트럴점, 제주특별자치도 제주시 중앙로 346 ,33.4906142943678,126.536964972958,이도이동
51,뉴월드마트 신제주점, 제주특별자치도 제주시 연동12길 3 ,33.4853493217504,126.493378922921,연동
52,홍마트 모슬포점, 제주특별자치도 서귀포시 대정읍 최남단해안로 13 ,33.2195548926614,126.252390203611,대정읍 하모리
53,조천농협하나로마트 신촌점, 제주특별자치도 제주시 조천읍 신촌3길 34 ,33.5359749543674,126.619008075255,조천읍 신촌리
54,제주시농협하나로마트 오라점, 제주특별자치도 제주시 연삼로 113 ,33.4938169190382,126.504804633992,오라삼동
55,도남식자재마트, 제주특별자치도 제주시 고산동산서길 11-2 지하1층 ,33.49390797548,126.530608817698,이도이동
56,표선농협하나로마트 가시점, 제주특별자치도 서귀포시 표선면 중산간동로 5230 ,33.352235125058,126.771313904212,표선면 가시리
57,서귀포농협하나로마트 토평점, 제주특별자치도 서귀포시 토평로61번길 2 ,33.2714750367906,126.58942928172,토평동
58,농협하나로마트 서귀포농협천지지점, 제주특별자치도 서귀포시 서문로29번길 26 ,33.2479169729181,126.559085893315,서귀동
59,하나로마트 함덕농협본점, 제주특별자치도 제주시 조천읍 함와로 40 ,33.5365660075389,126.674912222026,조천읍 함덕리
60,좋은마트 애월점, 제주특별자치도 제주시 애월읍 일주서로 6679-1 ,33.4711350932943,126.365446757795,애월읍 신엄리
61,에듀시티마트, 제주특별자치도 서귀포시 대정읍 글로벌에듀로 396 ,33.2794048602973,126.27615664981,대정읍 보성리
62,뉴월드마트로 연동점, 제주특별자치도 제주시 일주서로 7822 1층 ,33.4933705966875,126.48229532502,연동
63,플러스마트, 제주특별자치도 서귀포시 중산간동로 7806 ,33.2674815186318,126.582410064011,토평동
64,제주동마트, 제주특별자치도 서귀포시 성산읍 고성중앙로 89 ,33.450059781267,126.911610195063,성산읍 고성리
65,마트로 일도점," 제주특별자치도 제주시 연수로3길 6 지하1층, 1층 ",33.5023992923449,126.543770312101,일도이동
66,제주롯데마트점, 제주특별자치도 제주시 연북로 1 3층 ,33.4824421892687,126.481834000763,노형동
67,위미농협하나로마트 하례2리점, 제주특별자치도 서귀포시 남원읍 하례돈야로 89 ,33.2976481342837,126.609475583396,남원읍 하례리
68,마트클럽, 제주특별자치도 제주시 오래물길 9 ,33.5032489713703,126.467051945966,도두일동
69,크라운마트, 제주특별자치도 제주시 우정로 93 ,33.4843986518858,126.431119893795,외도일동
70,황금마트, 제주특별자치도 제주시 수덕11길 46 ,33.4854485660189,126.472160259586,노형동
71,곽지마트, 제주특별자치도 제주시 애월읍 일주서로 6001 ,33.4473581697514,126.305882624322,애월읍 곽지리
72,한아름마트, 제주특별자치도 제주시 도남로 128 ,33.4891978217695,126.529288886521,도남동
73,위미농협하나로마트 신례점, 제주특별자치도 서귀포시 남원읍 신례로282번길 1 ,33.2898374156084,126.63034287183,남원읍 신례리
74,나우리마트, 제주특별자치도 제주시 중앙로 573 ,33.4723036540982,126.545970189619,아라일동
75,아라마트," 제주특별자치도 제주시 중앙로 591-6 1,2층 ",33.4704896493008,126.546415988644,아라일동
76,한림킹마트, 제주특별자치도 제주시 한림읍 한림상로 279 ,33.4229774148295,126.265760122686,한림읍 한수리
77,시티마트, 제주특별자치도 제주시 우정로11길 29 ,33.4880029785898,126.434043911817,외도일동
78,종합축산할인마트, 제주특별자치도 제주시 서사로 183 ,33.495984058563,126.519967459694,오라일동
79,위미농협하나로마트 하례점, 제주특별자치도 서귀포시 남원읍 하례중앙로 88 ,33.2688266993056,126.626282746464,남원읍 하례리
80,나드리마트, 제주특별자치도 서귀포시 동홍중앙로 77 ,33.2575149901532,126.571828909237,동홍동
81,삼화마트, 제주특별자치도 제주시 화삼북로 131 ,33.5173003740651,126.587188961324,삼양이동
82,유드림마트 함덕점, 제주특별자치도 제주시 조천읍 신북로 551 ,33.5412692716274,126.668422755364,조천읍 함덕리
83,해성마트, 제주특별자치도 서귀포시 천제연로 131-8 ,33.2544246364751,126.419878439289,중문동
84,애월수산마트, 제주특별자치도 제주시 애월읍 애월해안로 182 1층 ,33.467439216074,126.331883757587,애월읍 고내리
85,대명홈마트, 제주특별자치도 제주시 조천읍 신북로 576 ,33.5398212309319,126.670756973746,조천읍 함덕리
86,김녕킹마트, 제주특별자치도 제주시 구좌읍 김녕로 124 ,33.5546797582372,126.751307914184,구좌읍 김녕리
87,한림마트, 제주특별자치도 제주시 한림읍 한림상로 90 ,33.4084519592396,126.263466294911,한림읍 동명리
88,삼화드림마트, 제주특별자치도 제주시 화삼북로 56 ,33.5171111739104,126.578845549985,도련일동
89,베스트마트, 제주특별자치도 제주시 정존1길 30 ,33.4832411636444,126.471073392984,노형동
90,제주킹마트 동문지점, 제주특별자치도 제주시 동문로20길 2 ,33.5134670942986,126.536109226145,일도이동
91,제일마트, 제주특별자치도 제주시 진군남4길 7-1 ,33.4761046102064,126.480861504583,노형동
92,성산월드식자재마트, 제주특별자치도 서귀포시 성산읍 서성일로 1231 ,33.4470145916855,126.909861170809,성산읍 고성리
93,뉴월드마트 서사라점, 제주특별자치도 제주시 평전2길 5 ,33.5006967165147,126.518466357579,삼도일동
94,스타월드식자재마트, 제주특별자치도 서귀포시 대청로 43 ,33.2529179227182,126.504658080432,강정동
95,코리아마트 동홍점, 제주특별자치도 서귀포시 태평로537번길 49 ,33.2526884135705,126.569981909942,동홍동
96,광령마트, 제주특별자치도 제주시 애월읍 광성로 289 ,33.4610055542321,126.438144712661,애월읍 광령리
97,뉴월드마트 화북점,제주특별자치도 제주시 일주동로 233 1층,33.5197112375369,126.570276881705,화북일동
98,뉴월드마트 이도점, 제주특별자치도 제주시 승천로 63 ,33.4930498460864,126.542422188138,아라이동
99,일출M마트, 제주특별자치도 제주시 연삼로 420 1층 ,33.4960745599242,126.53608202047,이도이동
100,우리들마트, 제주특별자치도 서귀포시 대정읍 일주서로 2641 1층 ,33.2289930343865,126.247985787606,대정읍 하모리
101,진영마트 용담점, 제주특별자치도 제주시 용담로 40 ,33.5128502120255,126.50719940338,용담이동
