ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202106,(유)아웃백스테이크하우스코리아제주점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,15.62,4.77,0.12,0.25,0.81,1.31,-5.05,16549,다나05a99b
202106,루스트플레이스아이파크점,제주시,노형동,제주시 동지역,양식,양식,6.6,4.77,0.03,0.13,0.32,1.2,-2.93,16212,다나05a99b
202106,더벤티제주노형점,제주시,노형동,제주시 동지역,음료,커피,0.95,4.74,0.01,0.26,0.05,1.32,-1.44,15220,다나05a99b
202106,메종드쁘띠푸르3호점,제주시,노형동,제주시 동지역,간식,베이커리,2.54,3.3,0.04,0.23,0.15,0.96,-1.92,15711,다나05a99b
202106,수영,제주시,노형동,제주시 동지역,한식,가정식,2.39,2.94,0.04,0.31,0.14,0.95,-2.35,15982,다나05a99b
202106,딤섬9898,제주시,노형동,제주시 동지역,아시아음식,중식,3.65,2.71,0.05,0.24,0.21,0.83,-1.64,15466,다나05a99b
202106,미스터킴팝,제주시,노형동,제주시 동지역,한식,가정식,0.97,2.48,0.01,0.11,0.05,0.67,-0.77,13630,다나05a99b
202106,제주포레스트주식회사 포메인제주노형점,제주시,노형동,제주시 동지역,아시아음식,동남아/인도음식,3.11,2.43,0.08,0.36,0.22,0.87,-2.01,15781,다나05a99b
202106,삼성웰스토리(주)제주드림타워,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.67,2.29,0,0.07,0.03,0.58,-1.56,15373,다나05a99b
202106,스무디킹 이마트신제주점,제주시,노형동,제주시 동지역,음료,주스,0.62,2.26,0.02,0.44,0.05,0.91,-1.1,14624,다나05a99b
202106,스시권,제주시,노형동,제주시 동지역,아시아음식,일식,4.47,2.15,0.21,0.36,0.41,0.82,-1.11,14651,다나05a99b
202106,서가앤쿡 노형점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,4.31,2.12,0.03,0.1,0.22,0.57,-1.08,14587,다나05a99b
202106,푸동,제주시,노형동,제주시 동지역,아시아음식,중식,1.5,1.95,0.03,0.25,0.09,0.67,-1.26,14928,다나05a99b
202106,땅스부대찌개노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.93,1.72,0.01,0.07,0.05,0.46,-0.79,13736,다나05a99b
202106,허니비어노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.39,1.67,0.01,0.18,0.02,0.54,-0.15,7412,다나05a99b
202106,이졸라베르데,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.89,1.55,0.04,0.15,0.17,0.49,-1.65,15480,다나05a99b
202106,향계,제주시,노형동,제주시 동지역,한식,단품요리 전문,3.74,1.47,0.01,0.04,0.18,0.37,-0.57,12521,다나05a99b
202106,족발야시장 노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.82,1.44,0.02,0.06,0.15,0.39,-1.12,14677,다나05a99b
202106,지코바치킨신제주점,제주시,노형동,제주시 동지역,패스트푸드,치킨,1.45,1.41,0.01,0.07,0.08,0.39,-0.88,14056,다나05a99b
202106,섬타르,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.92,1.38,0.09,0.57,0.13,0.83,-2.28,15953,다나05a99b
202106,제주세호해장국노형직영점,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.31,1.33,0.07,0.41,0.13,0.67,-0.74,13473,다나05a99b
202106,스무디킹제주노형CGV점,제주시,노형동,제주시 동지역,음료,주스,0.41,1.33,0.01,0.16,0.03,0.45,0.12,834,다나05a99b
202106,애월연어 노형점,제주시,노형동,제주시 동지역,양식,양식,1.58,1.33,0.03,0.11,0.1,0.4,0.4,315,다나05a99b
202106,육수당 노형점,제주시,노형동,제주시 동지역,한식,가정식,0.95,1.3,0.02,0.15,0.06,0.43,0.43,293,다나05a99b
202106,민타이,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.06,1.3,0.02,0.09,0.06,0.38,-0.84,13910,다나05a99b
202106,다미야,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,2.56,1.27,0.02,0.06,0.13,0.34,-1.34,15086,다나05a99b
202106,바르메,제주시,노형동,제주시 동지역,한식,가정식,2.94,1.24,0.02,0.04,0.15,0.31,-0.58,12599,다나05a99b
202106,노형삼조삼계탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.8,1.21,0.01,0.02,0.08,0.3,-0.08,6004,다나05a99b
202106,김밥명가노형점,제주시,노형동,제주시 동지역,간식,분식,0.43,1.13,0,0.04,0.02,0.3,-0.62,12854,다나05a99b
202106,에그셀런트 제주노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.4,1.07,0.01,0.16,0.03,0.39,-0.6,12702,다나05a99b
202106,조박사버섯칼국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.13,1.07,0.02,0.06,0.11,0.3,-0.9,14110,다나05a99b
202106,인쌩맥주제주노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.52,1.07,0.01,0.06,0.08,0.3,-1.49,15294,다나05a99b
202106,채움국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.94,1.04,0.01,0.08,0.05,0.31,-0.44,11473,다나05a99b
202106,명가설렁탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.25,0.99,0.04,0.21,0.09,0.42,0.26,467,다나05a99b
202106,활주로,제주시,노형동,제주시 동지역,한식,가정식,1.68,0.99,0.01,0.04,0.09,0.26,-0.14,7275,다나05a99b
202106,Baby Cafe 어놀,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.88,0.99,0.01,0.02,0.04,0.24,-0.23,8916,다나05a99b
202106,제주동백별장,제주시,노형동,제주시 동지역,아시아음식,일식,2.48,0.96,0.31,0.67,0.41,0.82,-2.06,15826,다나05a99b
202106,두찜신제주점,제주시,노형동,제주시 동지역,한식,가정식,1.42,0.9,0.03,0.1,0.09,0.3,-0.79,13726,다나05a99b
202106,우림일식,제주시,노형동,제주시 동지역,아시아음식,일식,3.17,0.9,0.01,0.01,0.15,0.22,-0.53,12254,다나05a99b
202106,곤지암할매소머리국밥노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.94,0.88,0.01,0.12,0.05,0.31,-0.05,5054,다나05a99b
202106,해즈빈노형씨지브이점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.16,0.71,0,0.06,0.01,0.22,-0.68,13200,다나05a99b
202106,시드니양갈비,제주시,노형동,제주시 동지역,한식,가정식,3.98,0.68,0.05,0.05,0.23,0.2,0.2,604,다나05a99b
202106,원우정,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.92,0.68,0.01,0.01,0.14,0.16,-0.41,11154,다나05a99b
202106,부자국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.34,0.65,0.01,0.14,0.03,0.27,-0.37,10736,다나05a99b
202106,제주모다정해장국,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.61,0.62,0.07,0.52,0.09,0.61,-0.71,13347,다나05a99b
202106,금땡이양꼬치,제주시,노형동,제주시 동지역,아시아음식,중식,2.28,0.62,0.03,0.06,0.13,0.2,-0.29,9845,다나05a99b
202106,바른치킨 노형직영점,제주시,노형동,제주시 동지역,패스트푸드,치킨,0.69,0.62,0.01,0.03,0.04,0.17,-0.11,6707,다나05a99b
202106,피자탑 신제주점,제주시,노형동,제주시 동지역,패스트푸드,피자,0.71,0.59,0.02,0.12,0.05,0.24,-0.45,11510,다나05a99b
202106,본도시락 제주노형점,제주시,노형동,제주시 동지역,한식,도시락,0.63,0.56,0.03,0.17,0.06,0.28,0.28,438,다나05a99b
202106,국수대표,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.27,0.56,0.01,0.09,0.02,0.21,-0.38,10867,다나05a99b
202106,일억조,제주시,노형동,제주시 동지역,한식,가정식,0.98,0.51,0.17,0.34,0.21,0.42,0.13,829,다나05a99b
202106,말렛(MALLET),제주시,노형동,제주시 동지역,양식,양식,1.6,0.51,0.03,0.08,0.1,0.19,-0.56,12496,다나05a99b
202106,라이프,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.15,0.51,0.03,0.07,0.08,0.18,-0.76,13622,다나05a99b
202106,숙성1퍼센트,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.72,0.48,0.09,0.13,0.17,0.22,-0.42,11300,다나05a99b
202106,미스앤미스터포테이토제주노형씨지브이점,제주시,노형동,제주시 동지역,간식,샌드위치/토스트,0.16,0.48,0,0.06,0.01,0.17,-0.26,9425,다나05a99b
202106,노형집밥,제주시,노형동,제주시 동지역,한식,가정식,0.73,0.45,0,0.01,0.04,0.12,-0.28,9700,다나05a99b
202106,밥이보약,제주시,노형동,제주시 동지역,한식,가정식,0.4,0.45,0,0.01,0.02,0.12,-0.11,6698,다나05a99b
202106,오리정,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.98,0.42,0.01,0.03,0.05,0.12,-0.17,7909,다나05a99b
202106,막둥이횟집,제주시,노형동,제주시 동지역,아시아음식,일식,1.06,0.4,0.11,0.11,0.16,0.19,-0.21,8743,다나05a99b
202106,주식회사 소강,제주시,노형동,제주시 동지역,패스트푸드,햄버거,0.53,0.37,0.01,0.04,0.03,0.12,-0.17,7851,다나05a99b
202106,김복남맥주노형점,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,0.67,0.37,0.01,0.03,0.04,0.11,-0.71,13338,다나05a99b
202106,봉크랑,제주시,노형동,제주시 동지역,한식,가정식,0.17,0.37,0,0.03,0.01,0.11,-0.5,12018,다나05a99b
202106,진지상,제주시,노형동,제주시 동지역,한식,가정식,0.63,0.37,0,0.01,0.03,0.1,-0.44,11501,다나05a99b
202106,고니노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.22,0.31,0,0.02,0.01,0.09,-0.41,11210,다나05a99b
202106,지중해참치,제주시,노형동,제주시 동지역,아시아음식,일식,1.65,0.31,0,0.01,0.08,0.08,-0.2,8527,다나05a99b
202106,더부즈 제주,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.39,0.28,0.08,0.11,0.14,0.16,-0.62,12843,다나05a99b
202106,제주댁,제주시,노형동,제주시 동지역,한식,가정식,0.6,0.28,0.01,0.07,0.04,0.13,-0.22,8751,다나05a99b
202106,우마담풍하,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.73,0.25,0.14,0.13,0.22,0.17,-0.23,9005,다나05a99b
202106,혜자,제주시,노형동,제주시 동지역,간식,분식,0.12,0.23,0,0.04,0.01,0.08,-0.32,10229,다나05a99b
202106,다랑곶,제주시,노형동,제주시 동지역,한식,가정식,0.53,0.2,0.01,0.01,0.03,0.06,-0.01,4082,다나05a99b
202106,민스펍,제주시,노형동,제주시 동지역,한식,가정식,0.67,0.17,0,0.02,0.03,0.06,-0.06,5424,다나05a99b
202106,노형근고기,제주시,노형동,제주시 동지역,한식,가정식,0.58,0.17,0,0.01,0.03,0.05,-0.11,6623,다나05a99b
202106,불타는오징어,제주시,노형동,제주시 동지역,한식,가정식,0.35,0.14,0.01,0.02,0.02,0.05,-0.02,4461,다나05a99b
202106,마구이양구이,제주시,노형동,제주시 동지역,한식,가정식,0.5,0.11,0.04,0.06,0.06,0.08,-0.11,6662,다나05a99b
202106,솔밭정,제주시,노형동,제주시 동지역,한식,가정식,0.1,0.09,0.01,0.03,0.01,0.04,0.01,1760,다나05a99b
202106,야해,제주시,노형동,제주시 동지역,양식,양식,0.19,0.07,0,0,0.01,0.02,0.02,1642,다나05a99b
202106,공간뉴제주,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.16,0.06,0.01,0.04,0.02,0.05,0.05,1290,다나05a99b
202106,엑스,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.37,0.06,0,0,0.02,0.01,-0.11,6674,다나05a99b
202106,호,제주시,노형동,제주시 동지역,양식,양식,0.34,0.06,0,0,0.02,0.01,-0.11,6664,다나05a99b
202106,모스트펍,제주시,노형동,제주시 동지역,한식,가정식,0.24,0.06,0,0,0.01,0.01,-0.16,7764,다나05a99b
202106,스시궁,제주시,노형동,제주시 동지역,아시아음식,일식,0.19,0.06,0,0,0.01,0.01,-0.18,8088,다나05a99b
202106,담소,제주시,노형동,제주시 동지역,한식,가정식,0.03,0.03,0.01,0.02,0.01,0.03,-0.25,9325,다나05a99b
202106,부자떡집,제주시,노형동,제주시 동지역,간식,베이커리,0.06,0.03,0,0.01,0,0.01,-0.08,5988,다나05a99b
202106,붐붐,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.24,0.03,0,0,0.01,0.01,-0.01,3929,다나05a99b
202106,주식회사 춘흥,제주시,노형동,제주시 동지역,한식,가정식,0,0,0.03,0.16,0.03,0.14,-0.07,5575,다나05a99b
202106,(주)오설록 제주점,서귀포시,안덕면,안덕면,음료,차,6.14,5,11.47,48.26,11.54,44.55,-54.6,16780,나나87a80a
202106,한국맥도날드(유)제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,36.38,95.99,0.23,3.45,1.83,24.93,-36.87,16776,다다10b02a
202106,파리바게뜨제주인제점,제주시,일도2동,제주시 동지역,간식,베이커리,6.11,12.03,0.02,0.27,0.29,2.98,-6.64,16638,다다10b02a
202106,에이바우트커피 인화점,제주시,일도2동,제주시 동지역,음료,커피,2.26,8.92,0.02,0.47,0.12,2.45,2.45,38,다다10b02a
202106,은희네해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,4.22,4.8,0.52,2.98,0.7,3.78,-7.14,16654,다다10b02a
202106,으뜸아이스크림할인점(일도이동점),제주시,일도2동,제주시 동지역,간식,아이스크림/빙수,1.05,3.36,0,0.02,0.05,0.78,-0.49,11898,다다10b02a
202106,커피로카,제주시,일도2동,제주시 동지역,한식,가정식,1.36,2.94,0.01,0.13,0.07,0.78,-0.61,12752,다다10b02a
202106,비비큐인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.86,2.01,0.01,0.04,0.09,0.49,-0.66,13056,다다10b02a
202106,맛짱김밥인제점,제주시,일도2동,제주시 동지역,간식,분식,0.66,1.92,0,0.06,0.03,0.49,-0.95,14264,다다10b02a
202106,해와달삼계탕,제주시,일도2동,제주시 동지역,한식,단품요리 전문,2.36,1.55,0,0.02,0.11,0.37,-0.38,10857,다다10b02a
202106,땅스부대찌개(일도점),제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.82,1.53,0,0.02,0.04,0.37,-0.76,13574,다다10b02a
202106,두찜제주일도점,제주시,일도2동,제주시 동지역,한식,가정식,2.04,1.36,0.02,0.07,0.11,0.37,-0.74,13515,다다10b02a
202106,신전떡볶이인제점,제주시,일도2동,제주시 동지역,간식,분식,0.68,1.33,0.01,0.1,0.04,0.39,-0.43,11337,다다10b02a
202106,돌하루방식당,제주시,일도2동,제주시 동지역,한식,가정식,1.51,1.3,0.04,0.24,0.11,0.51,-1.02,14419,다다10b02a
202106,두리아숯불바베큐일도점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.71,0.96,0,0.01,0.08,0.23,-0.66,13081,다다10b02a
202106,동광17,제주시,일도2동,제주시 동지역,양식,양식,1.93,0.79,0.01,0.04,0.1,0.21,-0.38,10921,다다10b02a
202106,돈짝인제점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.7,0.76,0.02,0.03,0.09,0.2,-0.32,10223,다다10b02a
202106,프렌즈스크린구내,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.71,0.76,0,0,0.03,0.17,-0.02,4146,다다10b02a
202106,제주태원,제주시,일도2동,제주시 동지역,한식,가정식,2.77,0.73,0,0,0.12,0.17,-0.58,12588,다다10b02a
202106,진국수,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.68,0.71,0,0.02,0.03,0.18,-0.27,9622,다다10b02a
202106,금커피별빙수 제주일도점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.41,0.71,0,0.01,0.02,0.17,0.02,1591,다다10b02a
202106,고마로포차,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,1.56,0.65,0,0.01,0.07,0.16,-0.07,5633,다다10b02a
202106,부가네얼큰이인제점,제주시,일도2동,제주시 동지역,한식,가정식,0.94,0.62,0,0,0.04,0.14,-0.24,9137,다다10b02a
202106,배터지는생동까스인화점,제주시,일도2동,제주시 동지역,간식,분식,0.52,0.62,0,0,0.02,0.14,-0.24,9145,다다10b02a
202106,한국맥도날드 유한회사 제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,0.36,0.56,0,0,0.02,0.13,-0.2,8543,다다10b02a
202106,바다수산,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.96,0.54,0.01,0.01,0.1,0.13,-0.2,8472,다다10b02a
202106,올레제주축산정육식당,제주시,일도2동,제주시 동지역,한식,가정식,1.75,0.51,0.01,0.01,0.09,0.12,-0.26,9435,다다10b02a
202106,일품왕솥뚜껑,제주시,일도2동,제주시 동지역,한식,가정식,1.56,0.51,0,0,0.07,0.12,-0.14,7279,다다10b02a
202106,맛있다고소문난집,제주시,일도2동,제주시 동지역,한식,가정식,0.62,0.48,0,0.02,0.03,0.13,-0.06,5379,다다10b02a
202106,홀스버드,제주시,일도2동,제주시 동지역,한식,가정식,0.77,0.45,0.01,0.01,0.04,0.12,-0.51,12112,다다10b02a
202106,억이네,제주시,일도2동,제주시 동지역,한식,가정식,0.35,0.42,0,0.02,0.02,0.12,-0.16,7814,다다10b02a
202106,삼다닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.28,0.4,0,0.01,0.01,0.1,-0.28,9719,다다10b02a
202106,소울김밥,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.18,0.4,0,0.01,0.01,0.1,-0.11,6592,다다10b02a
202106,마성훠궈,제주시,일도2동,제주시 동지역,아시아음식,중식,0.67,0.34,0.01,0.03,0.04,0.1,-0.65,13033,다다10b02a
202106,짜장궁,제주시,일도2동,제주시 동지역,아시아음식,중식,0.23,0.32,0,0.02,0.01,0.09,0.09,986,다다10b02a
202106,로얄양과,제주시,일도2동,제주시 동지역,간식,베이커리,0.13,0.31,0,0,0.01,0.07,-0.47,11765,다다10b02a
202106,태화,제주시,일도2동,제주시 동지역,한식,가정식,0.3,0.28,0,0.01,0.01,0.07,-0.17,7891,다다10b02a
202106,사거리포차,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.79,0.28,0,0,0.03,0.06,-0.22,8877,다다10b02a
202106,인화닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.23,0.28,0,0,0.01,0.06,-0.06,5347,다다10b02a
202106,피자와치킨의러브레터,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.24,0.25,0,0.01,0.01,0.06,-0.03,4571,다다10b02a
202106,쉼터,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,0.44,0.25,0,0,0.02,0.06,-0.1,6523,다다10b02a
202106,꼬치캠퍼스,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.43,0.25,0,0,0.02,0.06,-0.2,8498,다다10b02a
202106,돈삼촌,제주시,일도2동,제주시 동지역,한식,가정식,0.6,0.23,0,0.01,0.03,0.06,-0.15,7472,다다10b02a
202106,아라돼지인제점,제주시,일도2동,제주시 동지역,한식,가정식,0.59,0.2,0,0.01,0.03,0.05,-0.35,10608,다다10b02a
202106,노가리점빵,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.31,0.2,0,0,0.01,0.04,-0.41,11215,다다10b02a
202106,인화골,제주시,일도2동,제주시 동지역,한식,가정식,0.2,0.2,0,0,0.01,0.04,-0.08,5865,다다10b02a
202106,수리조아,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.24,0.17,0,0.01,0.01,0.04,-0.08,5834,다다10b02a
202106,어떤하루,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.09,0.17,0,0.01,0,0.04,-0.13,7056,다다10b02a
202106,추억만들기,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.28,0.17,0,0,0.01,0.04,-0.08,5863,다다10b02a
202106,엄마소,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.14,0.17,0,0,0.01,0.04,-0.1,6472,다다10b02a
202106,모이자1호점,제주시,일도2동,제주시 동지역,한식,가정식,0.25,0.14,0,0,0.01,0.03,-0.21,8627,다다10b02a
202106,예담분식,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.03,0.14,0,0,0,0.03,-0.06,5384,다다10b02a
202106,까투리꼬치구이행복점,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.17,0.11,0,0,0.01,0.03,-0.14,7403,다다10b02a
202106,삼도미쯔모모제주점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.38,0.09,0.04,0.04,0.06,0.06,-0.13,7138,다다10b02a
202106,이야기가 있는 풍경,제주시,일도2동,제주시 동지역,양식,양식,0.86,0.09,0,0,0.04,0.02,-0.03,4742,다다10b02a
202106,정칠공팔공,제주시,일도2동,제주시 동지역,한식,가정식,0.14,0.09,0,0,0.01,0.02,-0.12,6950,다다10b02a
202106,아구사랑아귀찜본점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.12,0.09,0,0,0.01,0.02,-0.01,3907,다다10b02a
202106,고기진심,제주시,일도2동,제주시 동지역,간식,분식,0.07,0.09,0,0,0,0.02,-0.05,5132,다다10b02a
202106,오이소돼지해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.04,0.06,0,0.02,0,0.03,-0.14,7362,다다10b02a
202106,피맥데이,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.13,0.06,0.01,0.01,0.01,0.03,-0.13,7137,다다10b02a
202106,아기천사,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.05,0.03,0,0.05,0.01,0.05,-0.07,5615,다다10b02a
202106,이앤제이(E&J)커피자판기,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.15,0.03,0,0,0.01,0.01,-0.01,3940,다다10b02a
202106,제주어물,제주시,일도2동,제주시 동지역,한식,회,0,0,0,0.01,0,0.01,0.01,1915,다다10b02a
202106,한국맥도날드(유)제주시청점,제주시,이도2동,제주시 동지역,패스트푸드,햄버거,34.18,91.78,0.27,3.82,1.77,24.31,-38.32,16777,다다10a00b
202106,메가엠지씨커피제주이도점,제주시,이도2동,제주시 동지역,음료,커피,1.94,10.84,0.03,0.99,0.11,3.36,-6.5,16630,다다10a00b
202106,에이바우트커피법원점,제주시,이도2동,제주시 동지역,음료,커피,2.14,10.17,0.03,0.74,0.12,2.97,-4.34,16485,다다10a00b
202106,투썸플레이스,제주시,이도2동,제주시 동지역,음료,커피,2.88,7.34,0.04,0.57,0.17,2.18,-3.69,16379,다다10a00b
202106,뚜레쥬르 제주이도이동점,제주시,이도2동,제주시 동지역,간식,베이커리,2.57,5.87,0.02,0.28,0.13,1.59,-3.58,16359,다다10a00b
202106,모닝베이커리,제주시,이도2동,제주시 동지역,간식,베이커리,1.32,4.29,0.01,0.22,0.07,1.18,-1.88,15678,다다10a00b
202106,블루메베이글,제주시,이도2동,제주시 동지역,한식,단품요리 전문,2.22,3.98,0.1,1.08,0.19,1.87,-3.04,16235,다다10a00b
202106,이디야커피시청고산동산점,제주시,이도2동,제주시 동지역,음료,커피,0.89,3.76,0.02,0.39,0.06,1.21,-2.7,16143,다다10a00b
202106,포스트 커피,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.05,3.16,0.01,0.16,0.06,0.87,-3.19,16279,다다10a00b
202106,본디국수,제주시,이도2동,제주시 동지역,한식,단품요리 전문,2.34,3.08,0.03,0.26,0.13,0.94,0.94,119,다다10a00b
202106,땡초김밥싱싱왕만두이도점,제주시,이도2동,제주시 동지역,간식,분식,0.96,2.37,0.03,0.34,0.07,0.85,-1.96,15747,다다10a00b
202106,무공돈까스 제주이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.45,2.17,0.01,0.12,0.08,0.6,-2.04,15809,다다10a00b
202106,달콤한닭강정,제주시,이도2동,제주시 동지역,패스트푸드,치킨,1.02,2.17,0,0.05,0.05,0.54,-1.02,14437,다다10a00b
202106,이도제빵소,제주시,이도2동,제주시 동지역,간식,베이커리,0.8,1.81,0,0.04,0.04,0.45,-1.08,14586,다다10a00b
202106,쁘티,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.51,1.69,0,0.12,0.03,0.49,0.49,249,다다10a00b
202106,샐리가든커피법원점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.59,1.69,0.01,0.1,0.03,0.48,-1.17,14765,다다10a00b
202106,쿠이데식당,제주시,이도2동,제주시 동지역,한식,가정식,1.15,1.53,0.01,0.08,0.06,0.42,-0.78,13690,다다10a00b
202106,시골길이도점,제주시,이도2동,제주시 동지역,한식,가정식,1.55,1.44,0.03,0.14,0.09,0.46,-0.95,14255,다다10a00b
202106,제주본토박이,제주시,이도2동,제주시 동지역,한식,가정식,1.38,1.38,0,0.04,0.07,0.35,-0.9,14120,다다10a00b
202106,신반점,제주시,이도2동,제주시 동지역,아시아음식,중식,1.05,1.36,0.01,0.07,0.06,0.37,-0.46,11613,다다10a00b
202106,순이네해장국,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.12,1.16,0.01,0.08,0.06,0.33,-0.5,11974,다다10a00b
202106,카페보리다,제주시,이도2동,제주시 동지역,음료,커피,1.39,1.16,0.01,0.05,0.07,0.31,-0.87,14012,다다10a00b
202106,꽁지식당,제주시,이도2동,제주시 동지역,한식,가정식,0.82,1.07,0,0.02,0.04,0.26,-0.59,12637,다다10a00b
