ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202307,엔제리너스 제주공항T/O,제주시,용담2동,제주시내,간식,커피,1.69,16.76,1.43,22.72,1.47,21.23,10.57,5,다다06a02a
202307,신우성흑돼지,서귀포시,예래동,서귀포시내,한식,돼지고기,0.73,0.28,0.97,1.35,0.93,1.08,0.36,1556,나나98b73b
202307,사해방흑돼지,서귀포시,중문동,서귀포시내,한식,돼지고기,0.2,0.28,0.01,0.02,0.04,0.09,0.09,5979,다나00b73b
202307,수만바베큐치킨,제주시,아라동,제주시내,패스트푸드,치킨,0.71,1.16,0,0.02,0.11,0.31,0.11,5275,다나11a98a
202307,스시코쿠라,제주시,오라동,제주시내,한식,일식,0,0,0.1,0.04,0.09,0.03,0,11638,다다08b00a
202307,팩토리소란,제주시,아라동,제주시내,한식,단품요리 전문,0.02,0.09,0,0.02,0,0.04,0.02,10294,다나11b96a
202307,비비큐올리브치킨카페 동홍점,서귀포시,동홍동,서귀포시내,피자.치킨.햄버거,치킨,0,0.02,0,0,0,0.01,0,11639,다나13b74a
202307,도도베이커리,서귀포시,천지동,서귀포시내,간식,베이커리,0.14,0.59,0.01,0.16,0.03,0.27,0.15,4183,다나12a73b
202307,에르미타주,서귀포시,대천동,서귀포시내,양식,양식,0.17,0.02,0.09,0.03,0.1,0.03,-0.03,13983,다나07a74a
202307,덮다&요남,서귀포시,서홍동,서귀포시내,한식,가정식,0.01,0.02,0,0,0,0.01,0.02,10295,다나12a73b
202307,쓰리국밥,서귀포시,중앙동,서귀포시내,한식,국밥,0.17,0.52,0.01,0.08,0.03,0.19,0,11640,다나12b73b
202307,꼬챙이하우스,서귀포시,중앙동,서귀포시내,주점및주류판매,꼬치구이,0.02,0.12,0.06,0.69,0.05,0.54,-0.34,15127,다나12b73b
202307,섬나라오메기떡,제주시,용담2동,제주시내,카페,커피,0.06,0.12,0.2,0.7,0.18,0.56,0.41,1312,다다07a03a
202307,진국옹기설렁탕,서귀포시,천지동,서귀포시내,한식,단품요리 전문,0.32,0.62,0.02,0.09,0.06,0.22,0.21,3003,다나12a73b
202307,연경가든,제주시,삼도2동,제주시내,한식,고기,0.01,0.07,0,0,0,0.02,0.03,9283,다다09a02a
202307,웬두루치기,제주시,연동,제주시내,한식,가정식,0.09,0.19,0.02,0.05,0.03,0.08,0,11641,다다06a00a
202307,정우말가든,제주시,연동,제주시내,한식,고기,0.5,0.31,0.35,0.51,0.37,0.46,0.42,1271,다나06b99a
202307,쇠소깍오메기식당,서귀포시,효돈동,서귀포시내,한식,가정식,0,0,0.03,0.06,0.03,0.04,0.16,3841,다나16b74b
202307,스페샬동문점,제주시,건입동,제주시내,주점및주류판매,꼬치구이,0.08,0.14,0,0.02,0.01,0.05,0.1,5630,다다10a02b
202307,올리브와뽀빠이,제주시,연동,제주시내,간식,분식,0.03,0.14,0,0.02,0.01,0.05,0.04,8804,다다06a00a
202307,베네토,제주시,연동,제주시내,한식,단품요리 전문,0.09,0.73,0,0.05,0.01,0.22,0.22,2827,다다06b00a
202307,참숯구이 몬트락,제주시,건입동,제주시내,한식,가정식,1.09,0.64,0.4,0.67,0.5,0.66,0.08,6678,다다09b03a
202307,크로엔젤 제주연동점,제주시,연동,제주시내,음료,커피,0.27,1.66,0.02,0.26,0.06,0.61,0.08,6679,다다06b00a
202307,연미관,제주시,연동,제주시내,한식,가정식,0.07,0.16,0.01,0.03,0.02,0.06,-0.05,14515,다다07a00a
202307,외도회수산,제주시,외도동,제주시내,한식,회,0.84,1.07,0.08,0.3,0.19,0.49,0.24,2538,다나00b99b
202307,공간뉴제주펍,제주시,노형동,제주시내,한식,단품요리 전문,0.01,0.02,0.02,0.02,0.01,0.02,0.02,10204,다나05a99b
202307,완벽한인생 제주노형점,제주시,노형동,제주시내,주점,주류,0.2,0.28,0.01,0.03,0.04,0.09,0.12,4881,다나05b99b
202307,가마솥추어탕,제주시,노형동,제주시내,한식,추어탕,0.16,0.52,0.01,0.05,0.03,0.17,0.03,9350,다다04b00b
202307,비비큐인제점,제주시,일도2동,제주시내,패스트푸드,치킨,0.35,1.02,0,0,0.05,0.25,0.04,9052,다다10b02a
202307,황칠해장국,제주시,아라동,제주시내,한식,해장국,0.25,1.21,0.01,0.08,0.04,0.36,0.16,3774,다나12b96b
202307,새미언덕,제주시,봉개동,제주시내,한식,가정식,0.3,0.45,0.03,0.09,0.07,0.18,0.11,5276,다다17a01a
202307,유리한커피,제주시,이도2동,제주시내,한식,커피,0.07,0.52,0,0,0.01,0.13,0.01,10734,다다10b00a
202307,써니왕갈비탕,제주시,화북동,제주시내,한식,갈비,0.09,0.19,0,0.01,0.02,0.05,-0.03,14214,다다13a03b
202307,태화,제주시,일도2동,제주시내,한식,가정식,0.07,0.21,0,0.02,0.01,0.06,0.1,5484,다다10b02a
202307,꽁지식당,제주시,이도2동,제주시내,한식,가정식,0.28,0.95,0.02,0.13,0.06,0.33,0.27,2256,다다10a00b
202307,민속찻집석화,제주시,연동,제주시내,카페,커피,0.01,0.05,0,0.02,0,0.02,0.01,11198,다다06a00a
202307,글래드호텔앤리조트(주)메종글래드제주,제주시,연동,제주시내,한식,가정식,1.31,0.47,0.01,0.04,0.2,0.15,0.1,5485,다나06a99b
202307,걸작떡볶이치킨 제주 노형점,제주시,노형동,제주시내,분식,분식,0.02,0.05,0,0.02,0.01,0.03,0.07,6756,다나04b99b
202307,연우네,제주시,노형동,제주시내,한식,가정식,1.07,1.85,0.05,0.18,0.2,0.6,0.01,10735,다나05b97b
202307,화남정,제주시,노형동,제주시내,한식,가정식,0.43,0.71,0.13,0.31,0.17,0.41,0.09,5839,다나02b97a
202307,대구반야월막창,제주시,이도2동,제주시내,한식,막창,0.52,0.45,0,0,0.08,0.11,-0.06,14624,다다09b00b
202307,제주객조리조림,제주시,이도2동,제주시내,한식,가정식,0.47,0.38,0.05,0.1,0.11,0.17,0.11,5125,다다09b01a
202307,송송숯불두마리치킨앤곱꼬닭,제주시,이도2동,제주시내,패스트푸드,치킨,0.14,0.19,0,0,0.02,0.05,0.07,7075,다다09b00b
202307,동아리꼬치구이도남점,제주시,이도2동,제주시내,주점및주류판매,꼬치구이,0.09,0.12,0,0,0.01,0.03,0.12,4882,다다09b00b
202307,진향갈비,제주시,이도2동,제주시내,한식,갈비,0.44,0.24,0.02,0.02,0.08,0.08,0.07,7076,다다09b00b
202307,소확행,제주시,이도2동,제주시내,한식,가정식,0.11,0.24,0,0.02,0.02,0.07,0.12,4883,다다09b01a
202307,수미돼지집,제주시,일도2동,제주시내,한식,돼지고기,0.18,0.21,0.01,0.02,0.03,0.06,-0.01,12652,다다10b01b
