ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202306,영재숯불갈비,제주시,연동,제주시내,한식,가정식,0.64,0.27,0.01,0.02,0.07,0.09,0.04,7683,다나05b99b
202306,춘천명동닭갈비연동점,제주시,연동,제주시내,한식,갈비,1.96,1.55,0.09,0.21,0.27,0.62,0.23,2248,다나06a99b
202306,에프엘이엑스,제주시,연동,제주시내,한식,단품요리 전문,7.27,0.72,0.13,0.05,0.81,0.25,0.03,8244,다나06a99b
202306,자리돔,제주시,연동,제주시내,일식.회,일식,0.9,0.69,0.04,0.07,0.12,0.26,0.15,3571,다나06a99b
202306,인화빵집,제주시,일도2동,제주시내,간식,베이커리,0.92,1.46,0.03,0.13,0.12,0.52,0.15,3437,다다10a01b
202306,궁한스샤브제주일도점,제주시,일도2동,제주시내,한식,샤브샤브,1.24,0.45,0.03,0.04,0.14,0.16,0.1,4829,다다11a01a
202306,제주김만복 본점,제주시,오라동,제주시내,분식,분식,0.29,0.75,1.15,8.31,1.06,6.94,0.57,691,다다07b01a
202306,오라숲소리,제주시,오라동,제주시내,한식,가정식,0.64,0.36,0.02,0.06,0.08,0.15,0.1,4830,다다08a00b
202306,용담기사식당,제주시,용담2동,제주시내,한식,기사식당,0.23,0.54,0.06,0.36,0.08,0.44,0.1,4771,다다08a02b
202306,고봉민 김밥외도점,제주시,외도동,제주시내,간식,분식,0.08,0.48,0,0.02,0.01,0.15,0.12,4142,다다00b00a
202306,떡파는 사람들,제주시,외도동,제주시내,베이커리.디저트,떡/한과,0.5,0.36,0,0,0.05,0.1,0.04,7684,다나00b99b
202306,모슬포해안도로,제주시,노형동,제주시내,한식,단품요리 전문,0.95,0.98,0.13,0.23,0.2,0.47,0.11,4573,다나05b99b
202306,까투리월랑점,제주시,노형동,제주시내,주점및주류판매,꼬치구이,0.8,0.6,0,0,0.08,0.17,0,10406,다다05a00a
202306,고향숯불막창구이,제주시,노형동,제주시내,한식,막창,3.1,1.94,0.06,0.13,0.35,0.66,0.43,1008,다다05a00a
202306,윤가네뼈다귀해장국,제주시,화북동,제주시내,한식,해장국,1.32,1.97,0,0.03,0.13,0.59,0.19,2734,다다13a02b
202306,돈게도라,제주시,연동,제주시내,한식,돼지고기,0.72,0.18,0.02,0.03,0.09,0.08,0.08,5726,다나06b99b
202306,강정포구횟집,서귀포시,대천동,서귀포시내,한식,회,0.3,0.24,0.21,0.27,0.22,0.29,-0.04,13218,다나04b71a
202306,해돋이,서귀포시,서홍동,서귀포시내,한식,단품요리 전문,0.12,0.06,0,0,0.01,0.02,0.01,10156,다나11b74b
202306,맛있는집,서귀포시,동홍동,서귀포시내,한식,가정식,0.47,0.98,0.04,0.29,0.08,0.51,0.05,6985,다나12b74a
202306,큰아들 시청점,제주시,이도2동,제주시내,한식,가정식,0.06,0.09,0,0.01,0.01,0.03,0.05,7187,다다09b01a
202306,파라디스코,제주시,이도2동,제주시내,주점,주류,0.34,0.33,0.04,0.08,0.07,0.16,-0.05,13702,다다09b01a
202306,볼샐러드,제주시,이도2동,제주시내,양식,양식,0.32,0.9,0,0.02,0.03,0.27,0,10407,다다10a00a
202306,또래오래 제주삼도점,제주시,삼도2동,제주시내,패스트푸드,치킨,0.2,0.24,0.01,0.01,0.03,0.08,-0.02,12489,다다09a02a
202306,메종드쁘띠푸르연동점,제주시,연동,제주시내,간식,베이커리,1.73,4.24,0.43,3.43,0.55,3.99,1.25,168,다나06a99b
202306,피자베이 노형점,제주시,노형동,제주시내,피자.치킨.햄버거,피자,0.44,0.72,0.01,0.05,0.05,0.25,0.07,6026,다나04b99a
202306,진심왕먹태제주본점,제주시,노형동,제주시내,한식,단품요리 전문,0,0.02,0,0,0,0.01,-0.01,11515,다나05a99b
202306,장인오메기떡방,제주시,일도1동,제주시내,간식,떡/한과,0,0,0.08,0.3,0.08,0.24,0.15,3438,다다09b02b
202306,아크로디니온,제주시,봉개동,제주시내,한식,단품요리 전문,0.23,0.63,0.05,0.3,0.06,0.42,0.18,2952,다나17a98b
202306,땡초김밥싱싱왕만두 봉개점,제주시,봉개동,제주시내,분식,분식,0.65,2.12,0.01,0.14,0.07,0.72,0.23,2249,다다15b00a
202306,바른먹거리양식,제주시,봉개동,제주시내,양식,양식,0.08,0.09,0,0.01,0.01,0.03,-0.01,11404,다다15b00a
202306,코시롱보리빵,제주시,봉개동,제주시내,간식,베이커리,1.02,1.28,0.07,0.39,0.16,0.68,0.25,2039,다나16a99b
202306,신념,제주시,연동,제주시내,한식,단품요리 전문,0.07,0.03,0,0,0.01,0.01,-0.01,11516,다나06a99b
202306,제주다방,제주시,연동,제주시내,양식,양식,0,0,0.02,0.04,0.02,0.03,0.06,6592,다나06a99a
202306,요거프레소제주제원점,제주시,연동,제주시내,간식,커피,0.1,0.45,0.01,0.22,0.02,0.31,0.29,1735,다다06a00a
202306,큰맛동태탕,제주시,외도동,제주시내,한식,단품요리 전문,1.28,2.42,0.01,0.12,0.13,0.79,0.34,1423,다다00a00b
202306,제주에살다컴퍼니,제주시,연동,제주시내,한식,단품요리 전문,0.06,0.09,0,0.02,0.01,0.04,-0.03,12789,다나06b99b
202306,반월,제주시,이도2동,제주시내,한식,단품요리 전문,0.12,0.18,0.01,0.06,0.02,0.1,0.08,5788,다다09b01a
202306,제주정가네밥상,제주시,아라동,제주시내,한식,가정식,4.53,1.55,0.22,0.32,0.64,0.7,0.44,981,다나10b97b
202306,서울뚝배기,제주시,연동,제주시내,한식,가정식,0.33,0.33,0.07,0.15,0.09,0.21,0.16,3292,다나06b99a
202306,금상족발,제주시,연동,제주시내,한식,족발,0.2,0.21,0.01,0.03,0.03,0.08,-0.07,14126,다나05b99b
202306,파스쿠찌 제주제원점,제주시,연동,제주시내,카페,커피,2.06,8.44,0.11,1.43,0.29,3.57,1.3,157,다나06a99b
202306,진아,제주시,아라동,제주시내,한식,가정식,3.02,2.15,0.04,0.07,0.33,0.67,0.31,1592,다나10b99b
202306,찐돈,제주시,일도2동,제주시내,한식,돼지고기,0.06,0.04,0,0.01,0.01,0.02,0.02,9339,다다11a01b
202306,뚜레쥬르제주도련점,제주시,삼양동,제주시내,간식,베이커리,3.08,7.37,0.03,0.39,0.32,2.43,0.28,1855,다다15a02b
202306,제주고기국수만세국수,제주시,오라동,제주시내,한식,면류,4.56,12.05,0.27,1.45,0.68,4.62,1.12,221,다다08b00b
202306,오라오라,서귀포시,서홍동,서귀포시내,한식,단품요리 전문,0.56,0.45,0,0,0.05,0.13,0.03,8442,다나12a74b
202306,제주황돈,제주시,노형동,제주시내,한식,돼지고기,0.09,0.03,0,0,0.01,0.01,-0.01,11517,다나05b96a
202306,메리엔커피,제주시,일도2동,제주시내,한식,커피,0.23,0.69,0,0,0.02,0.2,-0.04,13438,다다10b01b
202306,고마로 갈비탕,제주시,일도2동,제주시내,한식,갈비,1.01,1.25,0.01,0.04,0.1,0.39,0.15,3439,다다10b02b
202306,일촌김치찜닭,제주시,노형동,제주시내,한식,김치찌개,0.03,0.06,0.01,0.01,0.01,0.03,-0.02,12255,다다05a00b
202306,노형가맥,제주시,노형동,제주시내,한식,단품요리 전문,1.38,1.01,0.02,0.04,0.15,0.32,0.08,5526,다나04a99b
202306,반올림피자샵 노형점,제주시,노형동,제주시내,양식,양식,0.25,0.36,0,0,0.02,0.1,0.19,2831,다나04a99b
202306,한림칼국수 제주공항점,제주시,노형동,제주시내,한식,면류,0.51,0.9,0.24,1.02,0.27,1.08,0.55,727,다나04a99a
