ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202308,현재식당,서귀포시,천지동,서귀포시내,한식,가정식,0.11,0.2,0.02,0.06,0.04,0.1,0,10232,다나12a73a
202308,애월연탄집 서귀포점,서귀포시,예래동,서귀포시내,한식,고기,0.04,0.07,0.03,0.06,0.03,0.06,0.03,6947,나나95b72b
202308,오태식해바라기치킨봉개점,제주시,봉개동,제주시내,패스트푸드,치킨,0.08,0.26,0,0,0.02,0.07,0.01,9848,다다15b00a
202308,카페로제뜨,제주시,삼도1동,제주시내,한식,커피,0.01,0.05,0,0,0,0.01,-0.01,12246,다다08b01a
202308,비비큐삼양해수욕장점,제주시,삼양동,제주시내,패스트푸드,치킨,0.07,0.22,0.01,0.03,0.02,0.08,-0.02,13422,다다15a04a
202308,맘스터치 아라점,제주시,아라동,제주시내,패스트푸드,햄버거,0.27,1.86,0.01,0.07,0.06,0.54,0.15,2081,다나11a98a
202308,춘천명동닭갈비 아라점,제주시,아라동,제주시내,한식,갈비,0.4,0.7,0.01,0.02,0.08,0.2,0.08,3708,다나11a98b
202308,기대만족 제주점,제주시,이도2동,제주시내,한식,가정식,0.21,0.37,0,0.01,0.04,0.1,0.07,4149,다다10b00b
202308,돌배기집 제주 외도점,제주시,외도동,제주시내,한식,단품요리 전문,0.24,0.3,0.01,0.02,0.05,0.1,0.04,5912,다나00b99b
202308,뽕이네각재기1호점외도,제주시,외도동,제주시내,한식,가정식,0.32,0.96,0.01,0.04,0.07,0.28,0.3,823,다다00b00a
202308,지코바치킨 신제주점,제주시,노형동,제주시내,패스트푸드,치킨,0.06,0.2,0.01,0.07,0.02,0.11,0.08,3859,다나05a99b
202308,코브,제주시,노형동,제주시내,양식,양식,0.14,0.2,0.02,0.05,0.04,0.09,0,10233,다나05b99b
202308,장백산 흑돼지,제주시,노형동,제주시내,한식,가정식,0.16,0.18,0.01,0.02,0.04,0.07,0.01,9849,다다04a00a
202308,메가맥주노형점,제주시,노형동,제주시내,주점및주류판매,맥주/요리주점,0.13,0.17,0,0,0.02,0.05,0.05,5356,다다05a00a
202308,제라진김밥,제주시,아라동,제주시내,간식,분식,0.2,1.35,0,0.05,0.04,0.39,0.05,5586,다나11b98b
202308,아구식당,제주시,삼양동,제주시내,한식,단품요리 전문,0.53,0.86,0.01,0.04,0.11,0.25,0.08,3709,다다14b03b
202308,킁킁,제주시,오라동,제주시내,한식,단품요리 전문,0.07,0.09,0,0,0.01,0.02,0.04,6319,다나07b97b
202308,브루잉골드,제주시,이도1동,제주시내,음료,커피,0,0.02,0,0.01,0,0.01,0.01,9345,다다09b01b
202308,파스쿠찌탑동점,제주시,일도1동,제주시내,음료,커피,0.17,1.11,0.02,0.27,0.05,0.49,0.18,1560,다다09b03a
202308,자매카페,제주시,이도1동,제주시내,한식,커피,0.02,0.03,0,0,0,0.01,0.01,9346,다다09a02b
202308,황금손해장국,제주시,노형동,제주시내,한식,해장국,0.04,0.12,0,0,0.01,0.03,0,10234,다다05a00a
202308,성춘,제주시,일도2동,제주시내,한식,단품요리 전문,0.76,1.21,0.07,0.19,0.19,0.45,0.1,3029,다다09b02b
202308,차돌집,제주시,연동,제주시내,한식,차돌,1.29,1.51,0.21,0.34,0.41,0.65,0.15,1940,다다06b00a
202308,목포홍탁집,제주시,연동,제주시내,주점및주류판매,민속주점,0,0,0.01,0.01,0.01,0.01,0.01,9347,다다06a00a
202308,화룡양꼬치,제주시,연동,제주시내,주점및주류판매,꼬치구이,0.87,0.97,0.03,0.07,0.19,0.3,0.13,2319,다나06a99b
202308,원조동래국밥,제주시,일도2동,제주시내,한식,국밥,0.17,0.55,0,0.02,0.03,0.16,-0.02,13036,다다10a02a
202308,왕고모네식당,제주시,일도2동,제주시내,한식,단품요리 전문,0.07,0.29,0,0.01,0.01,0.08,0.03,6948,다다10a02a
202308,오라숲소리,제주시,오라동,제주시내,한식,가정식,0.25,0.34,0.03,0.06,0.07,0.13,-0.01,12747,다다08a00b
202308,조마루뼈다귀 용담점,제주시,용담2동,제주시내,고기,감자탕,0.28,0.54,0.01,0.03,0.06,0.16,0,10235,다다08a02b
202308,칠십리,제주시,연동,제주시내,한식,가정식,0,0,0,0.01,0,0,0,10236,다다06a00a
202308,파리바게뜨제주일도점,제주시,일도2동,제주시내,간식,베이커리,0.88,5.7,0.02,0.29,0.18,1.72,0.56,304,다다11a01b
202308,미쓰신아강발,제주시,일도2동,제주시내,한식,족발,0.42,0.59,0,0,0.08,0.15,0.12,2497,다다11a01b
202308,장가계,제주시,노형동,제주시내,아시아음식,중식,0.06,0.17,0,0,0.01,0.04,0.02,8329,다다04b00a
202308,신토계,제주시,용담2동,제주시내,한식,가정식,0.28,0.22,0.01,0.01,0.06,0.07,0.06,4762,다다06b00b
202308,정이든,제주시,일도2동,제주시내,주점및주류판매,맥주/요리주점,0.28,0.17,0,0,0.05,0.04,-0.02,13248,다다10b02b
202308,즐겨찾기,제주시,삼양동,제주시내,아시아음식,중식,0.47,1.51,0.02,0.07,0.11,0.45,0.32,735,다다15a03a
202308,도연식당,제주시,일도2동,제주시내,한식,단품요리 전문,0.09,0.23,0,0.02,0.02,0.08,0.03,6949,다다10b01b
202308,스시도모다찌 칠성점,제주시,일도1동,제주시내,일식.회,일식,1.95,2.9,0.24,0.61,0.56,1.21,0.76,159,다다09b02b
202308,국수마씸&식게마씸,제주시,삼도2동,제주시내,한식,가정식,0.08,0.27,0.07,0.36,0.08,0.34,0.16,1875,다다09a02b
202308,천원,제주시,삼도2동,제주시내,한식,가정식,0.03,0.35,0,0.02,0.01,0.11,0.11,2820,다다09a02b
202308,제이아이,제주시,이도2동,제주시내,한식,단품요리 전문,0.13,0.03,0,0,0.02,0.01,0.03,6950,다다10a01a
202308,만경,제주시,이도2동,제주시내,한식,단품요리 전문,0.17,0.17,0,0.01,0.03,0.05,0.05,5357,다다10a01a
202308,진도새기,제주시,노형동,제주시내,한식,단품요리 전문,0.36,0.23,0.06,0.08,0.11,0.12,0.04,5913,다나04a99b
202308,한짓골갈비,제주시,이도2동,제주시내,한식,갈비,1.04,1.02,0.01,0.02,0.2,0.28,0.05,5587,다다10b00a
202308,플레이리스트,제주시,아라동,제주시내,한식,단품요리 전문,0.06,0.32,0,0.02,0.01,0.1,0.08,3924,다다10b00b
202308,주먹이네,제주시,이도2동,제주시내,한식,단품요리 전문,0.06,0.62,0,0.01,0.01,0.17,0,10237,다다10b00a
202308,세이슌,제주시,노형동,제주시내,일식.회,일식,0.3,1.64,0.02,0.13,0.07,0.52,0.24,1100,다나04b98b
202308,제주 하멜,제주시,노형동,제주시내,베이커리.디저트,베이커리,0.69,1.76,0.6,2.54,0.62,2.34,1.17,63,다나04b98b
