ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202108,한국맥도날드(유)제주노형점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,26.36,102.4,0.52,7.83,1.91,26.28,-4.82,16763,다나05a99b
202108,버거킹제주이마트점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,7.63,26.65,0.16,2.25,0.57,7.03,-1.33,16651,다나05a99b
202108,투썸플레이스 제주노형오거리점,제주시,노형동,제주시 동지역,음료,커피,2.16,9.65,0.06,0.86,0.17,2.59,-0.89,16532,다나05a99b
202108,(유)아웃백스테이크하우스코리아제주점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,16.8,8.39,0.33,0.61,1.22,2.12,0.81,41,다나05a99b
202108,주식회사 파스쿠찌제주노형로터리점,제주시,노형동,제주시 동지역,음료,커피,2.06,8.29,0.02,0.34,0.13,1.86,-0.27,15259,다나05a99b
202108,에이바우트커피아이파크점,제주시,노형동,제주시 동지역,음료,커피,1.09,8.18,0.02,0.41,0.08,1.9,-0.85,16513,다나05a99b
202108,던킨도너츠신제주점,제주시,노형동,제주시 동지역,간식,도너츠,1.68,6.58,0.02,0.27,0.11,1.48,-0.69,16392,다나05a99b
202108,더치앤빈 노형점,제주시,노형동,제주시 동지역,음료,커피,0.97,5.97,0.02,0.35,0.07,1.43,-0.37,15822,다나05a99b
202108,뚜레쥬르 노형오거리점,제주시,노형동,제주시 동지역,간식,베이커리,1.62,5.46,0.02,0.26,0.11,1.26,-0.64,16353,다나05a99b
202108,파리바게뜨노형오거리점,제주시,노형동,제주시 동지역,간식,베이커리,1.33,5.41,0.04,0.66,0.11,1.61,0.05,1086,다나05a99b
202108,더벤티제주노형점,제주시,노형동,제주시 동지역,음료,커피,0.62,5.14,0.01,0.2,0.04,1.15,-0.17,14322,다나05a99b
202108,타이거커피 제주점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.53,4.74,0.01,0.25,0.03,1.11,-1.02,16576,다나05a99b
202108,루스트플레이스아이파크점,제주시,노형동,제주시 동지역,양식,양식,3.07,3.81,0.03,0.15,0.19,0.85,-0.35,15737,다나05a99b
202108,메종드쁘띠푸르3호점,제주시,노형동,제주시 동지역,간식,베이커리,1.15,2.61,0.03,0.21,0.09,0.68,-0.28,15337,다나05a99b
