ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202105,한국맥도날드(유)제주노형점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,34.03,102.13,0.54,10.02,2.27,34.97,35.7,4,다나05a99b
202105,버거킹제주이마트점,제주시,노형동,제주시 동지역,패스트푸드,햄버거,9.55,28.38,0.16,2.94,0.64,9.85,14.08,33,다나05a99b
202105,투썸플레이스 제주노형오거리점,제주시,노형동,제주시 동지역,음료,커피,3.4,11.03,0.05,0.96,0.22,3.68,5.12,180,다나05a99b
202105,에이바우트커피아이파크점,제주시,노형동,제주시 동지역,음료,커피,1.96,9.9,0.03,0.77,0.13,3.21,4.29,249,다나05a99b
202105,(유)아웃백스테이크하우스코리아제주점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,22.57,8.76,0.3,0.62,1.45,2.79,3.57,343,다나05a99b
202105,던킨도너츠신제주점,제주시,노형동,제주시 동지역,간식,도너츠,2.8,8.45,0.02,0.3,0.16,2.43,3.99,282,다나05a99b
202105,주식회사 파스쿠찌제주노형로터리점,제주시,노형동,제주시 동지역,음료,커피,2.36,7.76,0.03,0.47,0.15,2.41,4.15,262,다나05a99b
202105,타이거커피 제주점,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.11,7.71,0.01,0.51,0.07,2.42,2.68,526,다나05a99b
202105,더치앤빈 노형점,제주시,노형동,제주시 동지역,음료,커피,1.48,7.45,0.02,0.53,0.1,2.38,3.02,435,다나05a99b
202105,뚜레쥬르 노형오거리점,제주시,노형동,제주시 동지역,간식,베이커리,2.98,6.85,0.03,0.4,0.18,2.11,3.39,375,다나05a99b
202105,루스트플레이스아이파크점,제주시,노형동,제주시 동지역,양식,양식,5.75,4.95,0.03,0.17,0.32,1.42,2.71,520,다나05a99b
202105,파리바게뜨노형오거리점,제주시,노형동,제주시 동지역,간식,베이커리,1.54,4.75,0.05,0.71,0.12,1.84,2.97,452,다나05a99b
202105,더벤티제주노형점,제주시,노형동,제주시 동지역,음료,커피,0.74,4.75,0.01,0.53,0.05,1.68,1.08,1855,다나05a99b
202105,수영,제주시,노형동,제주시 동지역,한식,가정식,1.94,3.64,0.05,0.43,0.14,1.31,1.99,818,다나05a99b
202105,스무디킹 이마트신제주점,제주시,노형동,제주시 동지역,음료,주스,0.7,2.99,0.02,0.52,0.06,1.22,0.79,2638,다나05a99b
202105,제주포레스트주식회사 포메인제주노형점,제주시,노형동,제주시 동지역,아시아음식,동남아/인도음식,3.11,2.82,0.06,0.34,0.22,1.02,1.86,906,다나05a99b
202105,메종드쁘띠푸르3호점,제주시,노형동,제주시 동지역,간식,베이커리,1.51,2.73,0.02,0.2,0.1,0.88,2,803,다나05a99b
202105,삼성웰스토리(주)제주드림타워,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.62,2.33,0,0.01,0.03,0.61,1.53,1196,다나05a99b
202105,서가앤쿡 노형점,제주시,노형동,제주시 동지역,양식,패밀리 레스토랑,3.33,2.28,0.03,0.12,0.2,0.69,0.96,2119,다나05a99b
202105,땅스부대찌개노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.89,2.1,0,0.05,0.05,0.59,0.66,3176,다나05a99b
202105,인쌩맥주제주노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.28,1.99,0.03,0.13,0.14,0.62,1.17,1679,다나05a99b
202105,다미야,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,3.43,1.96,0.05,0.19,0.22,0.67,1.01,2009,다나05a99b
202105,딤섬9898,제주시,노형동,제주시 동지역,아시아음식,중식,2.1,1.91,0.05,0.29,0.15,0.74,1.73,996,다나05a99b
202105,이졸라베르데,제주시,노형동,제주시 동지역,한식,단품요리 전문,3.09,1.88,0.03,0.12,0.18,0.59,1.55,1172,다나05a99b
202105,제주동백별장,제주시,노형동,제주시 동지역,아시아음식,일식,3.81,1.85,0.41,1.14,0.59,1.46,1.42,1332,다나05a99b
202105,스시권,제주시,노형동,제주시 동지역,아시아음식,일식,2.97,1.82,0.19,0.46,0.34,0.86,1.07,1876,다나05a99b
202105,미스터킴팝,제주시,노형동,제주시 동지역,한식,가정식,0.57,1.82,0.01,0.14,0.04,0.59,0.85,2424,다나05a99b
202105,족발야시장 노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.53,1.65,0.02,0.08,0.15,0.5,1.01,2000,다나05a99b
202105,지코바치킨신제주점,제주시,노형동,제주시 동지역,패스트푸드,치킨,1.29,1.62,0.03,0.22,0.1,0.61,0.66,3189,다나05a99b
202105,섬타르,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.99,1.59,0.07,0.61,0.12,0.94,2.17,714,다나05a99b
202105,푸동,제주시,노형동,제주시 동지역,아시아음식,중식,0.86,1.59,0.03,0.39,0.08,0.75,1.18,1656,다나05a99b
202105,허니비어노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.35,1.54,0.01,0.14,0.02,0.52,0.17,8342,다나05a99b
202105,향계,제주시,노형동,제주시 동지역,한식,단품요리 전문,3.39,1.51,0.04,0.11,0.21,0.48,0.46,4510,다나05a99b
202105,채움국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.8,1.31,0.01,0.11,0.05,0.43,0.32,5986,다나05a99b
202105,김밥명가노형점,제주시,노형동,제주시 동지역,간식,분식,0.45,1.31,0,0.05,0.03,0.38,0.54,3864,다나05a99b
202105,민타이,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.9,1.28,0.02,0.14,0.06,0.45,0.77,2701,다나05a99b
202105,조박사버섯칼국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.86,1.25,0.03,0.14,0.13,0.45,0.75,2778,다나05a99b
202105,애월연어 노형점,제주시,노형동,제주시 동지역,양식,양식,1.24,1.19,0.05,0.25,0.11,0.52,-0.52,16578,다나05a99b
202105,에그셀런트 제주노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.49,1.17,0.01,0.15,0.03,0.43,0.56,3771,다나05a99b
202105,두찜신제주점,제주시,노형동,제주시 동지역,한식,가정식,1.26,1.14,0.01,0.07,0.08,0.35,0.74,2803,다나05a99b
202105,말렛(MALLET),제주시,노형동,제주시 동지역,양식,양식,2.56,1.11,0.06,0.13,0.19,0.4,0.35,5599,다나05a99b
202105,제주세호해장국노형직영점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.62,0.91,0.05,0.41,0.08,0.59,0.82,2527,다나05a99b
202105,육수당 노형점,제주시,노형동,제주시 동지역,한식,가정식,0.55,0.91,0.01,0.12,0.04,0.34,-0.34,16460,다나05a99b
202105,우림일식,제주시,노형동,제주시 동지역,아시아음식,일식,2.46,0.91,0.06,0.08,0.18,0.3,0.45,4570,다나05a99b
202105,명가설렁탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.95,0.88,0.02,0.16,0.06,0.37,-0.21,16270,다나05a99b
202105,김복남맥주노형점,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,1.11,0.88,0.01,0.05,0.07,0.27,0.55,3849,다나05a99b
202105,라이프,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.87,0.85,0.07,0.23,0.16,0.42,0.52,4068,다나05a99b
202105,노형삼조삼계탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.92,0.85,0.01,0.05,0.05,0.26,0.12,9376,다나05a99b
202105,스무디킹제주노형CGV점,제주시,노형동,제주시 동지역,음료,주스,0.14,0.82,0,0.12,0.01,0.31,0.02,11962,다나05a99b
202105,Baby Cafe 어놀,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.46,0.82,0,0.03,0.03,0.23,0.24,7138,다나05a99b
202105,피자탑 신제주점,제주시,노형동,제주시 동지역,패스트푸드,피자,0.56,0.74,0.01,0.05,0.04,0.23,0.46,4511,다나05a99b
