ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202102,유명한  정식,서귀포시,동홍동,서귀포시 동지역,한식,가정식,0.39,0.79,0.01,0.09,0.06,0.52,,,다나12b74b
202102,밥의정석,서귀포시,동홍동,서귀포시 동지역,한식,가정식,0.17,0.43,0.02,0.24,0.04,0.45,,,다나12b74b
202102,제주제일밀면,서귀포시,동홍동,서귀포시 동지역,한식,가정식,0.08,0.33,0.01,0.11,0.02,0.28,,,다나12b74b
202102,행복한정식,제주시,화북동,제주시 동지역,한식,가정식,0.14,0.59,0.02,0.19,0.04,0.5,,,다다11b02b
202102,청춘당꽈배기성산점,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.19,0.82,0.03,0.91,0.05,1.25,,,다나43b90b
202102,아수라김밥,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.06,0.29,0.03,0.56,0.03,0.65,,,다나43b90b
202102,옛날국수집,서귀포시,성산읍,성산읍,한식,단품요리 전문,0.11,0.16,0.03,0.3,0.04,0.35,,,다나43b90b
202102,밝은방,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.26,0.69,0.02,0.28,0.05,0.63,,,다나09a74a
202102,행복한 시저네,서귀포시,대륜동,서귀포시 동지역,한식,가정식,0.28,0.52,0.03,0.28,0.06,0.54,,,다나09a74a
202102,명품치킨신시가지점,서귀포시,대륜동,서귀포시 동지역,패스트푸드,치킨,0.24,0.49,0.01,0.04,0.03,0.32,,,다나09a74a
202102,꾸브라꼬숯불두마리치킨,서귀포시,대륜동,서귀포시 동지역,패스트푸드,치킨,0.21,0.46,0.02,0.19,0.04,0.43,,,다나09a74a
202102,말랑제주,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.1,0.43,0.01,0.24,0.03,0.45,,,다나09a74a
202102,제주청보리,서귀포시,대륜동,서귀포시 동지역,한식,가정식,0.21,0.29,0,0,0.02,0.17,,,다나09a74a
202102,이자카야 범,서귀포시,대륜동,서귀포시 동지역,아시아음식,일식,0.26,0.27,0.02,0.08,0.05,0.22,,,다나09a74a
202102,하이데어키친,서귀포시,대륜동,서귀포시 동지역,양식,양식,0.19,0.2,0.02,0.09,0.04,0.19,,,다나09a74a
202102,해브어싯(HAVE A SEAT),서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0.03,0.16,0,0.02,0,0.11,,,다나09a74a
202102,지유명차 서귀포점,서귀포시,대륜동,서귀포시 동지역,음료,차,0.16,0.07,0,0,0.02,0.04,,,다나09a74a
202102,티그래퍼,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문,0,0,0,0.02,0,0.02,,,다나09a74a
202102,예원,제주시,구좌읍,구좌읍,한식,가정식,0.37,0.59,0.03,0.3,0.07,0.6,,,다다37b02b
202102,녹근로33,제주시,애월읍,애월읍,한식,가정식,0.21,0.33,0.07,0.6,0.1,0.71,,,나나89b92a
202102,영국찻집,제주시,애월읍,애월읍,한식,단품요리 전문,0.06,0.13,0.04,0.76,0.05,0.73,,,나나89b92a
202102,봉성프리마,제주시,애월읍,애월읍,한식,단품요리 전문,0.06,0.13,0.02,0.35,0.03,0.37,,,나나89b92a
202102,우리들식당,제주시,애월읍,애월읍,한식,가정식,0.03,0.07,0,0,0,0.04,,,나나89b92a
202102,봉성리북까페,제주시,애월읍,애월읍,한식,단품요리 전문,0,0,0,0.02,0,0.02,,,나나89b92a
