ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202311,제주막창이땡길때,제주시,아라동,제주시내,한식,막창,1.25000,0.69000,0.01000,0.01000,0.16000,0.25000,0.08000,4322.00000,다다11a00a
202311,카페7,제주시,용담2동,제주시내,음료,커피,0.04000,0.15000,0.00000,0.00000,0.01000,0.05000,0.08000,4436.00000,다다08a02a
202311,애월연탄집 서귀포점,서귀포시,예래동,서귀포시내,한식,고기,0.17000,0.08000,0.05000,0.12000,0.07000,0.13000,0.08000,4474.00000,나나95b72b
202311,뚜레쥬르 중문점,서귀포시,중문동,서귀포시내,간식,베이커리,2.85000,7.31000,0.20000,1.37000,0.55000,3.71000,0.92000,247.00000,나나99b73b
202311,이끌림,서귀포시,중문동,서귀포시내,한식,가정식,0.43000,0.15000,0.00000,0.00000,0.05000,0.05000,-0.04000,11253.00000,다나00a74a
202311,고기창고,제주시,외도동,제주시내,한식,단품요리 전문,0.66000,0.29000,0.01000,0.02000,0.09000,0.11000,0.05000,5501.00000,다다00b00a
202311,플로트제주,서귀포시,예래동,서귀포시내,양식,양식,0.65000,0.57000,0.34000,0.81000,0.41000,0.92000,0.41000,902.00000,나나98a73a
202311,큰맛동태탕,제주시,외도동,제주시내,한식,단품요리 전문,3.00000,3.58000,0.11000,0.58000,0.49000,1.73000,0.00000,8143.00000,다다00a00b
202311,육장갈비외도점,제주시,외도동,제주시내,한식,갈비,0.91000,0.34000,0.03000,0.03000,0.14000,0.14000,-0.04000,11371.00000,다다00b00a
202311,뽕이네각재기1호점외도,제주시,외도동,제주시내,한식,가정식,2.17000,2.74000,0.05000,0.16000,0.32000,1.07000,0.40000,928.00000,다다00b00a
202311,쿰다카페,제주시,노형동,제주시내,음료,커피,0.00000,0.00000,0.04000,0.30000,0.03000,0.27000,-0.27000,14618.00000,다나02a97a
202311,도시정원,서귀포시,예래동,서귀포시내,한식,가정식,0.25000,0.19000,0.26000,0.19000,0.29000,0.23000,0.16000,2600.00000,나나98b74a
202311,동네갈비,서귀포시,중문동,서귀포시내,한식,갈비,1.59000,0.53000,0.03000,0.04000,0.22000,0.22000,-0.02000,9921.00000,다나00a73b
202311,더 한근,제주시,노형동,제주시내,한식,단품요리 전문,1.71000,0.49000,0.30000,0.32000,0.51000,0.45000,-0.14000,13786.00000,다다05a00a
202311,와인치킨베리웰,제주시,노형동,제주시내,패스트푸드,치킨,1.08000,1.03000,0.02000,0.04000,0.15000,0.39000,0.06000,5096.00000,다다05a00a
