ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202109,두찜신제주점,제주시,노형동,제주시 동지역,한식,가정식,1.79,1.28,0.02,0.07,0.11,0.42,0.12,2161,다나05a99b
202109,향계,제주시,노형동,제주시 동지역,한식,단품요리 전문,2.81,1.07,0.03,0.07,0.18,0.36,-0.01,10599,다나05a99b
202109,야해,제주시,노형동,제주시 동지역,양식,양식,1.36,0.43,0.04,0.07,0.11,0.18,0.16,1541,다나05a99b
202109,부자국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.2,0.29,0.01,0.07,0.02,0.14,-0.13,15153,다나05a99b
202109,김밥명가노형점,제주시,노형동,제주시 동지역,간식,분식,0.5,1.1,0.01,0.06,0.03,0.36,0.06,3769,다나05a99b
202109,시드니양갈비,제주시,노형동,제주시 동지역,한식,가정식,2.95,0.56,0.04,0.06,0.2,0.21,0.01,7246,다나05a99b
202109,말렛(MALLET),제주시,노형동,제주시 동지역,양식,양식,1.44,0.45,0.03,0.06,0.1,0.18,-0.01,10654,다나05a99b
202109,노형근고기,제주시,노형동,제주시 동지역,한식,가정식,0.36,0.11,0.02,0.06,0.04,0.08,0.03,5333,다나05a99b
202109,주식회사 춘흥,제주시,노형동,제주시 동지역,한식,가정식,0,0,0.09,0.06,0.08,0.05,-0.09,14484,다나05a99b
202109,가든업,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.62,0.65,0.01,0.05,0.04,0.22,0.22,1064,다나05a99b
202109,바른치킨 노형직영점,제주시,노형동,제주시 동지역,패스트푸드,치킨,0.48,0.45,0.01,0.05,0.03,0.17,0,7587,다나05a99b
202109,계림닭도리탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.68,0.39,0.01,0.05,0.05,0.15,0.15,1656,다나05a99b
202109,담소,제주시,노형동,제주시 동지역,한식,가정식,0.42,0.19,0.01,0.05,0.03,0.1,0.07,3269,다나05a99b
202109,활주로,제주시,노형동,제주시 동지역,한식,가정식,0.14,0.11,0.01,0.05,0.02,0.07,-0.19,15741,다나05a99b
202109,족발야시장 노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.79,0.83,0.02,0.04,0.11,0.27,-0.12,15024,다나05a99b
202109,금땡이양꼬치,제주시,노형동,제주시 동지역,아시아음식,중식,1.87,0.59,0.01,0.04,0.11,0.2,0,9709,다나05a99b
202109,우림일식,제주시,노형동,제주시 동지역,아시아음식,일식,1.67,0.45,0.03,0.04,0.12,0.16,-0.06,13493,다나05a99b
202109,민스펍,제주시,노형동,제주시 동지역,한식,가정식,0.39,0.29,0.01,0.04,0.03,0.12,0.06,3660,다나05a99b
202109,솔밭정,제주시,노형동,제주시 동지역,한식,가정식,0.18,0.08,0.02,0.04,0.03,0.06,0.02,6078,다나05a99b
202109,조박사버섯칼국수,제주시,노형동,제주시 동지역,한식,단품요리 전문,2,1.1,0.01,0.03,0.12,0.34,0.04,4336,다나05a99b
202109,바르메,제주시,노형동,제주시 동지역,한식,가정식,1.37,0.72,0.01,0.03,0.08,0.22,-0.09,14388,다나05a99b
202109,원우정,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.76,0.56,0.02,0.03,0.11,0.18,0.02,6140,다나05a99b
202109,김복남맥주노형점,제주시,노형동,제주시 동지역,주점및주류판매,맥주/요리주점,0.7,0.45,0,0.03,0.04,0.15,0.04,4771,다나05a99b
202109,지중해참치,제주시,노형동,제주시 동지역,아시아음식,일식,2.09,0.37,0.03,0.03,0.14,0.13,0.05,4099,다나05a99b
202109,밥이보약,제주시,노형동,제주시 동지역,한식,가정식,0.22,0.32,0,0.03,0.01,0.11,-0.01,9966,다나05a99b
202109,미스앤미스터포테이토제주노형씨지브이점,제주시,노형동,제주시 동지역,간식,샌드위치/토스트,0.09,0.21,0,0.03,0.01,0.09,-0.08,14254,다나05a99b
202109,포뚜이,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.29,0.21,0,0.03,0.02,0.08,0.08,3027,다나05a99b
202109,마구이양구이,제주시,노형동,제주시 동지역,한식,가정식,0.3,0.08,0.02,0.03,0.03,0.05,-0.03,11863,다나05a99b
202109,공간뉴제주,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.08,0.05,0.01,0.03,0.01,0.04,-0.01,10527,다나05a99b
202109,노형삼조삼계탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.44,0.45,0,0.02,0.03,0.14,-0.16,15493,다나05a99b
202109,진지상,제주시,노형동,제주시 동지역,한식,가정식,0.53,0.35,0,0.02,0.03,0.11,0.01,7188,다나05a99b
202109,고니노형점,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.17,0.24,0,0.02,0.01,0.08,-0.01,9922,다나05a99b
202109,힛업,제주시,노형동,제주시 동지역,양식,양식,0.99,0.14,0.02,0.02,0.07,0.05,0.05,4030,다나05a99b
202109,모스트펍,제주시,노형동,제주시 동지역,한식,가정식,0.17,0.05,0,0.02,0.01,0.03,0.02,6032,다나05a99b
202109,제주댁,제주시,노형동,제주시 동지역,한식,가정식,0,0,0,0.02,0,0.01,-0.12,15082,다나05a99b
202109,노형집밥,제주시,노형동,제주시 동지역,한식,가정식,0.37,0.24,0,0.01,0.02,0.07,-0.05,12968,다나05a99b
202109,호,제주시,노형동,제주시 동지역,양식,양식,0.72,0.13,0.01,0.01,0.05,0.04,0.03,5294,다나05a99b
202109,불타는오징어,제주시,노형동,제주시 동지역,한식,가정식,0.14,0.03,0,0.01,0.01,0.01,-0.04,12601,다나05a99b
202109,다랑곶,제주시,노형동,제주시 동지역,한식,가정식,0.1,0.03,0,0.01,0.01,0.01,-0.05,13147,다나05a99b
202109,쏜,제주시,노형동,제주시 동지역,한식,단품요리 전문,0,0,0.01,0.01,0.01,0.01,0.01,6794,다나05a99b
202109,오리정,제주시,노형동,제주시 동지역,한식,단품요리 전문,1.97,0.7,0,0,0.1,0.19,0.07,3183,다나05a99b
202109,부자떡집,제주시,노형동,제주시 동지역,간식,베이커리,0.86,0.59,0,0,0.05,0.16,0.15,1673,다나05a99b
202109,혜자,제주시,노형동,제주시 동지역,간식,분식,0.33,0.24,0,0,0.02,0.07,-0.01,9958,다나05a99b
202109,몬스터커피제주노형점,제주시,노형동,제주시 동지역,음료,커피,0.02,0.14,0,0,0,0.04,0.04,4682,다나05a99b
202109,스시궁,제주시,노형동,제주시 동지역,아시아음식,일식,0.28,0.06,0,0,0.02,0.02,,,다나05a99b
202109,붐붐,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.14,0.03,0,0,0.01,0.01,0,9141,다나05a99b
202109,(주)오설록 제주점,서귀포시,안덕면,안덕면,음료,차,6.45,6.13,8.74,45.43,8.96,40.87,-3.68,16772,나나87a80a
202109,한국맥도날드(유)제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,37.24,95.05,0.28,4.5,2.24,30.36,5.43,8,다다10b02a
202109,은희네해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,3.48,4.15,0.4,2.79,0.58,3.56,-0.22,15909,다다10b02a
202109,에이바우트커피 인화점,제주시,일도2동,제주시 동지역,음료,커피,2.11,7.7,0.02,0.49,0.13,2.57,0.12,2201,다다10b02a
202109,파리바게뜨제주인제점,제주시,일도2동,제주시 동지역,간식,베이커리,5.94,11.53,0.04,0.48,0.36,3.62,0.64,219,다다10b02a
202109,돌하루방식당,제주시,일도2동,제주시 동지역,한식,가정식,0.83,0.83,0.04,0.25,0.09,0.45,-0.06,13544,다다10b02a
202109,커피로카,제주시,일도2동,제주시 동지역,한식,가정식,0.63,1.66,0.01,0.16,0.04,0.6,-0.18,15699,다다10b02a
202109,맛짱김밥인제점,제주시,일도2동,제주시 동지역,간식,분식,0.63,1.63,0.01,0.1,0.04,0.54,0.05,3878,다다10b02a
202109,신전떡볶이인제점,제주시,일도2동,제주시 동지역,간식,분식,0.44,0.96,0,0.07,0.03,0.33,-0.06,13585,다다10b02a
202109,두찜제주일도점,제주시,일도2동,제주시 동지역,한식,가정식,1.79,1.26,0.01,0.06,0.11,0.4,0.03,4931,다다10b02a
202109,왕수네,제주시,일도2동,제주시 동지역,간식,베이커리,0.31,0.56,0.01,0.05,0.02,0.2,0.2,1178,다다10b02a
202109,으뜸아이스크림할인점(일도이동점),제주시,일도2동,제주시 동지역,간식,아이스크림/빙수,0.54,2.09,0.01,0.04,0.03,0.62,-0.16,15530,다다10b02a
202109,홀스버드,제주시,일도2동,제주시 동지역,한식,가정식,1.02,0.43,0.01,0.04,0.07,0.16,0.04,4561,다다10b02a
202109,땅스부대찌개(일도점),제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.05,1.77,0,0.03,0.06,0.52,0.15,1641,다다10b02a
202109,비비큐인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.66,1.58,0.01,0.03,0.09,0.46,-0.03,11698,다다10b02a
202109,짜장궁,제주시,일도2동,제주시 동지역,아시아음식,중식,0.76,0.68,0,0.03,0.04,0.21,0.12,2085,다다10b02a
202109,바다수산,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.62,0.37,0.03,0.03,0.11,0.13,0,9563,다다10b02a
202109,로얄양과,제주시,일도2동,제주시 동지역,간식,베이커리,0.38,0.37,0,0.03,0.02,0.13,0.06,3644,다다10b02a
202109,소울김밥,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.12,0.29,0,0.03,0.01,0.1,0,9459,다다10b02a
202109,돈삼촌,제주시,일도2동,제주시 동지역,한식,가정식,0.5,0.21,0.02,0.03,0.04,0.09,0.03,5127,다다10b02a
202109,삼도미쯔모모제주점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.24,0.08,0.02,0.03,0.03,0.05,-0.01,9884,다다10b02a
202109,아기천사,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.18,0.08,0,0.03,0.01,0.05,0,9394,다다10b02a
202109,삼다닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.37,0.56,0,0.02,0.02,0.17,0.07,3218,다다10b02a
202109,맛있다고소문난집,제주시,일도2동,제주시 동지역,한식,가정식,0.94,0.48,0,0.02,0.05,0.15,0.02,6144,다다10b02a
202109,제주돈삼겹본점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.81,0.43,0.01,0.02,0.05,0.13,0.13,1928,다다10b02a
202109,태화,제주시,일도2동,제주시 동지역,한식,가정식,0.52,0.43,0,0.02,0.03,0.13,0.06,3744,다다10b02a
202109,진국수,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.25,0.37,0,0.02,0.02,0.12,-0.06,13532,다다10b02a
202109,금커피별빙수 제주일도점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.24,0.35,0,0.02,0.01,0.11,-0.06,13655,다다10b02a
202109,동광17,제주시,일도2동,제주시 동지역,양식,양식,0.68,0.32,0.01,0.02,0.04,0.1,-0.11,14785,다다10b02a
202109,아라돼지인제점,제주시,일도2동,제주시 동지역,한식,가정식,0.77,0.24,0.01,0.02,0.05,0.08,0.03,5124,다다10b02a
202109,어떤하루,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.07,0.16,0,0.02,0,0.06,0.02,5993,다다10b02a
202109,해와달삼계탕,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.1,1.02,0,0.01,0.06,0.29,-0.08,14242,다다10b02a
202109,제주태원,제주시,일도2동,제주시 동지역,한식,가정식,2.32,0.78,0.01,0.01,0.13,0.22,0.05,4148,다다10b02a
202109,부가네얼큰이인제점,제주시,일도2동,제주시 동지역,한식,가정식,1.23,0.72,0,0.01,0.07,0.21,0.07,3417,다다10b02a
202109,두리아숯불바베큐일도점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.05,0.62,0,0.01,0.06,0.18,-0.05,13289,다다10b02a
202109,배터지는생동까스인화점,제주시,일도2동,제주시 동지역,간식,분식,0.39,0.37,0,0.01,0.02,0.11,-0.03,12252,다다10b02a
202109,노가리점빵,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.41,0.27,0,0.01,0.02,0.08,0.04,4663,다다10b02a
202109,까투리꼬치구이행복점,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.32,0.24,0,0.01,0.02,0.07,0.04,4416,다다10b02a
202109,올레제주축산정육식당,제주시,일도2동,제주시 동지역,한식,가정식,0.66,0.19,0,0.01,0.04,0.06,-0.06,13478,다다10b02a
202109,추억만들기,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.17,0.13,0,0.01,0.01,0.04,0,9364,다다10b02a
202109,억이네,제주시,일도2동,제주시 동지역,한식,가정식,0.04,0.11,0,0.01,0,0.04,-0.08,14103,다다10b02a
202109,한국맥도날드 유한회사 제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,0.43,0.67,0,0,0.02,0.19,0.06,3776,다다10b02a
202109,프렌즈스크린구내,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.29,0.43,0,0,0.02,0.12,-0.05,13271,다다10b02a
202109,꼬치캠퍼스,제주시,일도2동,제주시 동지역,주점및주류판매,꼬치구이,0.48,0.35,0,0,0.03,0.1,0.04,4507,다다10b02a
202109,동춘돌곱창,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.92,0.31,0,0,0.05,0.09,0.09,2739,다다10b02a
202109,일품왕솥뚜껑,제주시,일도2동,제주시 동지역,한식,가정식,0.97,0.29,0,0,0.05,0.08,-0.04,12485,다다10b02a
202109,고마로포차,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,0.7,0.27,0,0,0.04,0.07,-0.09,14443,다다10b02a
202109,쉼터,제주시,일도2동,제주시 동지역,주점및주류판매,맥주/요리주점,0.56,0.27,0,0,0.03,0.07,0.01,6333,다다10b02a
202109,모이자1호점,제주시,일도2동,제주시 동지역,한식,가정식,0.5,0.19,0,0,0.03,0.05,0.02,5799,다다10b02a
202109,티바두마리치킨인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,0.24,0.19,0,0,0.01,0.05,0.05,4016,다다10b02a
202109,오이소돼지해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.13,0.16,0,0,0.01,0.04,0.01,6729,다다10b02a
202109,인화닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.09,0.16,0,0,0,0.04,-0.02,11041,다다10b02a
202109,아구사랑아귀찜본점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.18,0.11,0,0,0.01,0.03,0.01,7138,다다10b02a
202109,수리조아,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.14,0.08,0,0,0.01,0.02,-0.02,11374,다다10b02a
202109,정칠공팔공,제주시,일도2동,제주시 동지역,한식,가정식,0.12,0.08,0,0,0.01,0.02,0,9368,다다10b02a
202109,피맥데이,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.11,0.08,0,0,0.01,0.02,-0.01,9999,다다10b02a
202109,사거리포차,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.1,0.05,0,0,0.01,0.01,-0.05,13112,다다10b02a
202109,이야기가 있는 풍경,제주시,일도2동,제주시 동지역,양식,양식,0.17,0.03,0,0,0.01,0.01,-0.01,10247,다다10b02a
202109,제주어물,제주시,일도2동,제주시 동지역,한식,회,0.05,0.03,0,0,0,0.01,0,9229,다다10b02a
202109,인화골,제주시,일도2동,제주시 동지역,한식,가정식,0.05,0.03,0,0,0,0.01,-0.03,11947,다다10b02a
202109,엄마소,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.05,0.03,0,0,0,0.01,-0.03,11930,다다10b02a
202109,피자와치킨의러브레터,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.02,0.03,0,0,0,0.01,-0.05,13113,다다10b02a
202109,예담분식,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0,0.03,0,0,0,0.01,-0.02,11229,다다10b02a
202109,한국맥도날드(유)제주시청점,제주시,이도2동,제주시 동지역,패스트푸드,햄버거,34.69,88.12,0.32,5.09,2.14,28.94,4.63,10,다다10a00b
202109,메가엠지씨커피제주이도점,제주시,이도2동,제주시 동지역,음료,커피,1.57,7.95,0.03,0.95,0.11,3.03,-0.33,16309,다다10a00b
202109,블루메베이글,제주시,이도2동,제주시 동지역,한식,단품요리 전문,2.14,3.99,0.09,0.95,0.21,1.93,0.06,3861,다다10a00b
202109,에이바우트커피법원점,제주시,이도2동,제주시 동지역,음료,커피,1.65,7.84,0.03,0.76,0.11,2.84,-0.13,15237,다다10a00b
202109,투썸플레이스,제주시,이도2동,제주시 동지역,음료,커피,2.83,7.01,0.05,0.72,0.2,2.57,0.39,506,다다10a00b
202109,주식회사 리앤이라마띠네,제주시,이도2동,제주시 동지역,한식,가정식,0.23,0.39,0.08,0.55,0.1,0.58,0.11,2281,다다10a00b
202109,명원떡집,제주시,이도2동,제주시 동지역,간식,베이커리,0.3,0.21,0.27,0.54,0.28,0.53,0.2,1210,다다10a00b
202109,땡초김밥싱싱왕만두이도점,제주시,이도2동,제주시 동지역,간식,분식,0.97,2.03,0.02,0.41,0.07,0.92,0.07,3153,다다10a00b
202109,뚜레쥬르 제주이도이동점,제주시,이도2동,제주시 동지역,간식,베이커리,2.66,6.53,0.02,0.36,0.16,2.13,0.54,287,다다10a00b
202109,포스트 커피,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.21,3.34,0.02,0.35,0.09,1.23,0.36,565,다다10a00b
202109,이디야커피시청고산동산점,제주시,이도2동,제주시 동지역,음료,커피,0.92,3.8,0.01,0.31,0.06,1.33,0.12,2030,다다10a00b
202109,빽다방제주법조타워점,제주시,이도2동,제주시 동지역,음료,커피,0.66,3.21,0.01,0.26,0.04,1.12,1.12,85,다다10a00b
202109,모닝베이커리,제주시,이도2동,제주시 동지역,간식,베이커리,1.07,4.07,0.01,0.25,0.07,1.35,0.17,1410,다다10a00b
202109,누룽지,제주시,이도2동,제주시 동지역,한식,가정식,1.01,0.91,0.06,0.24,0.11,0.46,-0.1,14738,다다10a00b
202109,스시가연앤주식회사,제주시,이도2동,제주시 동지역,아시아음식,일식,1.1,0.11,0.28,0.21,0.33,0.21,0.02,6189,다다10a00b
202109,무공돈까스 제주이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.04,1.69,0.02,0.19,0.07,0.63,0.03,4918,다다10a00b
202109,샐리가든커피법원점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.44,1.23,0.01,0.18,0.03,0.5,0.02,5627,다다10a00b
202109,달콤한닭강정,제주시,이도2동,제주시 동지역,패스트푸드,치킨,1.05,2.33,0.01,0.12,0.06,0.75,0.21,1142,다다10a00b
