ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202104,담소,제주시,노형동,제주시 동지역,한식,가정식,0.04,0.06,0.01,0.07,0.01,0.08,-0.2,11425,다나05a99b
202104,명가설렁탕,제주시,노형동,제주시 동지역,한식,단품요리 전문,0.16,0.06,0.02,0.05,0.03,0.07,-0.09,8968,다나05a99b
202104,모스트펍,제주시,노형동,제주시 동지역,한식,가정식,0.39,0.06,0.01,0.03,0.03,0.05,-0.12,9819,다나05a99b
202104,솔밭정,제주시,노형동,제주시 동지역,한식,가정식,0.08,0.03,0.01,0.05,0.01,0.06,0.03,1887,다나05a99b
202104,아임와인,제주시,노형동,제주시 동지역,주점 및 주류판매,주류,0.18,0.03,0,0.01,0.01,0.02,-0.15,10485,다나05a99b
202104,(주)오설록 제주점,서귀포시,안덕면,안덕면,음료,차,4.04,4.27,12.07,87.29,12.03,77,-22.15,16778,나나87a80a
202104,한국맥도날드(유)제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,29.85,98.54,0.26,7.23,1.94,43.98,-17.82,16776,다다10b02a
202104,파리바게뜨제주인제점,제주시,일도2동,제주시 동지역,간식,베이커리,5.33,14.33,0.03,0.55,0.33,5.97,-3.65,16662,다다10b02a
202104,은희네해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,3.61,5.27,0.6,5.72,0.79,6.96,-3.96,16680,다다10b02a
202104,커피로카,제주시,일도2동,제주시 동지역,한식,가정식,0.73,3.05,0,0.11,0.04,1.26,-0.13,9864,다다10b02a
202104,으뜸아이스크림할인점(일도이동점),제주시,일도2동,제주시 동지역,간식,아이스크림/빙수,0.75,2.93,0,0.03,0.04,1.14,-0.13,10113,다다10b02a
202104,맛짱김밥인제점,제주시,일도2동,제주시 동지역,간식,분식,0.59,2.41,0,0.05,0.03,0.97,-0.47,14250,다다10b02a
202104,비비큐인제점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.7,2.16,0,0.04,0.1,0.86,-0.29,12683,다다10b02a
202104,신전떡볶이인제점,제주시,일도2동,제주시 동지역,간식,분식,0.77,1.92,0.01,0.2,0.06,0.91,0.09,915,다다10b02a
202104,돌하루방식당,제주시,일도2동,제주시 동지역,한식,가정식,1.71,1.71,0.06,0.43,0.16,1.03,-0.5,14434,다다10b02a
202104,땅스부대찌개(일도점),제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.74,1.65,0,0.01,0.04,0.64,-0.49,14378,다다10b02a
202104,두찜제주일도점,제주시,일도2동,제주시 동지역,한식,가정식,1.91,1.49,0.03,0.18,0.13,0.72,-0.39,13778,다다10b02a
202104,해와달삼계탕,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.48,1.49,0,0.01,0.08,0.58,-0.17,10912,다다10b02a
202104,두리아숯불바베큐일도점,제주시,일도2동,제주시 동지역,패스트푸드,치킨,1.71,1.19,0,0.01,0.1,0.47,-0.42,13953,다다10b02a
202104,제주태원,제주시,일도2동,제주시 동지역,한식,가정식,2.68,1.16,0.02,0.04,0.18,0.48,-0.27,12468,다다10b02a
202104,마성훠궈,제주시,일도2동,제주시 동지역,아시아음식,중식,2.01,1.13,0.03,0.07,0.14,0.49,-0.26,12366,다다10b02a
202104,동광17,제주시,일도2동,제주시 동지역,양식,양식,1.82,0.98,0.03,0.12,0.13,0.48,-0.11,9474,다다10b02a
202104,부가네얼큰이인제점,제주시,일도2동,제주시 동지역,한식,가정식,1.25,0.98,0,0.03,0.07,0.4,0.02,2087,다다10b02a
202104,한국맥도날드 유한회사 제주일도DT점,제주시,일도2동,제주시 동지역,패스트푸드,햄버거,0.55,0.91,0,0.03,0.03,0.37,0.04,1779,다다10b02a
202104,돈짝인제점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.56,0.85,0.01,0.03,0.09,0.35,-0.17,10949,다다10b02a
202104,홀스버드,제주시,일도2동,제주시 동지역,한식,가정식,1.45,0.79,0,0.03,0.09,0.33,-0.3,12837,다다10b02a
202104,로얄양과,제주시,일도2동,제주시 동지역,간식,베이커리,0.36,0.76,0,0,0.02,0.29,-0.25,12277,다다10b02a
202104,진국수,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.54,0.73,0,0,0.03,0.28,-0.17,10780,다다10b02a
202104,배터지는생동까스인화점,제주시,일도2동,제주시 동지역,간식,분식,0.52,0.73,0,0,0.03,0.28,-0.1,9085,다다10b02a
202104,소울김밥,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.21,0.58,0,0.08,0.02,0.29,0.08,1101,다다10b02a
202104,아라돼지인제점,제주시,일도2동,제주시 동지역,한식,가정식,1.04,0.52,0.01,0.05,0.07,0.25,-0.15,10460,다다10b02a
202104,모이자1호점,제주시,일도2동,제주시 동지역,한식,가정식,0.8,0.52,0,0,0.05,0.2,-0.04,7079,다다10b02a
202104,꼬치캠퍼스,제주시,일도2동,제주시 동지역,주점 및 주류판매,꼬치구이,0.71,0.52,0,0,0.04,0.2,-0.06,7915,다다10b02a
202104,노가리점빵,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.53,0.49,0,0.03,0.03,0.21,-0.24,12105,다다10b02a
202104,태화,제주시,일도2동,제주시 동지역,한식,가정식,0.31,0.49,0,0.03,0.02,0.21,-0.03,6721,다다10b02a
202104,억이네,제주시,일도2동,제주시 동지역,한식,가정식,0.38,0.43,0,0.04,0.02,0.2,-0.08,8606,다다10b02a
202104,쉼터,제주시,일도2동,제주시 동지역,주점 및 주류판매,맥주/요리주점,0.84,0.43,0,0,0.05,0.16,0,2970,다다10b02a
202104,피자와치킨의러브레터,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.45,0.43,0,0,0.03,0.16,0.07,1182,다다10b02a
202104,바다수산,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.33,0.4,0.01,0.04,0.08,0.19,-0.14,10230,다다10b02a
202104,고마로포차,제주시,일도2동,제주시 동지역,주점 및 주류판매,맥주/요리주점,0.57,0.4,0,0,0.03,0.15,-0.08,8622,다다10b02a
202104,프렌즈스크린구내,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.3,0.4,0,0,0.02,0.15,-0.04,7315,다다10b02a
202104,맛있다고소문난집,제주시,일도2동,제주시 동지역,한식,가정식,0.41,0.37,0,0.03,0.02,0.16,-0.03,6677,다다10b02a
202104,사거리포차,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.67,0.37,0,0.01,0.04,0.15,-0.13,10097,다다10b02a
202104,피맥데이,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.55,0.37,0,0.01,0.03,0.15,-0.01,6008,다다10b02a
202104,삼도미쯔모모제주점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,1.1,0.34,0,0,0.06,0.13,-0.06,7817,다다10b02a
202104,수리조아,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.45,0.34,0,0,0.03,0.13,0.01,2506,다다10b02a
202104,삼다닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.17,0.34,0,0,0.01,0.13,-0.25,12181,다다10b02a
202104,까투리꼬치구이행복점,제주시,일도2동,제주시 동지역,주점 및 주류판매,꼬치구이,0.39,0.3,0,0,0.02,0.12,-0.05,7655,다다10b02a
202104,어떤하루,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.13,0.3,0,0,0.01,0.12,-0.05,7688,다다10b02a
202104,올레제주축산정육식당,제주시,일도2동,제주시 동지역,한식,가정식,0.8,0.27,0,0,0.05,0.11,-0.27,12540,다다10b02a
202104,일품왕솥뚜껑,제주시,일도2동,제주시 동지역,한식,가정식,0.69,0.27,0,0,0.04,0.11,-0.15,10449,다다10b02a
202104,돈삼촌,제주시,일도2동,제주시 동지역,한식,가정식,0.38,0.24,0,0,0.02,0.09,-0.12,9679,다다10b02a
202104,금커피별빙수 제주일도점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.11,0.23,0,0.01,0.01,0.09,-0.06,7958,다다10b02a
202104,인화닭집,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.08,0.21,0,0,0,0.08,-0.04,7124,다다10b02a
202104,예담분식,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.08,0.21,0,0,0,0.08,-0.01,5685,다다10b02a
202104,오이소돼지해장국,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.12,0.18,0,0.01,0.01,0.08,-0.09,8993,다다10b02a
202104,추억만들기,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.22,0.15,0,0,0.01,0.06,-0.06,7837,다다10b02a
202104,인화골,제주시,일도2동,제주시 동지역,한식,가정식,0.09,0.15,0,0,0.01,0.06,-0.06,7950,다다10b02a
202104,아기천사,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.11,0.12,0.01,0.22,0.02,0.23,0.11,763,다다10b02a
202104,정칠공팔공,제주시,일도2동,제주시 동지역,한식,가정식,0.21,0.12,0,0,0.01,0.05,-0.09,8994,다다10b02a
202104,아구사랑아귀찜본점,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.31,0.09,0,0,0.02,0.03,0,3130,다다10b02a
202104,이야기가 있는 풍경,제주시,일도2동,제주시 동지역,양식,양식,0.55,0.06,0,0,0.03,0.02,-0.03,6954,다다10b02a
202104,고기진심,제주시,일도2동,제주시 동지역,간식,분식,0.03,0.06,0,0,0,0.02,-0.05,7553,다다10b02a
202104,이앤제이(E&J)커피자판기,제주시,일도2동,제주시 동지역,패스트푸드,피자,0.13,0.03,0,0,0.01,0.01,-0.01,5796,다다10b02a
202104,제주어물,제주시,일도2동,제주시 동지역,한식,회,0.03,0.03,0,0,0,0.01,0.01,2564,다다10b02a
202104,엄마소,제주시,일도2동,제주시 동지역,한식,단품요리 전문,0.03,0.03,0,0,0,0.01,-0.13,10065,다다10b02a
202104,사랑물,제주시,일도2동,제주시 동지역,한식,가정식,0,0,0,0.01,0,0.01,0.01,2644,다다10b02a
202104,한국맥도날드(유)제주시청점,제주시,이도2동,제주시 동지역,패스트푸드,햄버거,28.63,95.82,0.28,7.59,1.9,43.25,-19.38,16777,다다10a00b
202104,메가엠지씨커피제주이도점,제주시,이도2동,제주시 동지역,음료,커피,2.01,11.19,0.03,1.57,0.15,5.64,-4.22,16693,다다10a00b
202104,에이바우트커피법원점,제주시,이도2동,제주시 동지역,음료,커피,1.98,10.64,0.02,0.74,0.13,4.72,-2.59,16561,다다10a00b
202104,투썸플레이스,제주시,이도2동,제주시 동지역,음료,커피,3.03,9.27,0.06,1.27,0.23,4.65,-1.22,16037,다다10a00b
202104,뚜레쥬르 제주이도이동점,제주시,이도2동,제주시 동지역,간식,베이커리,2.09,6.16,0.03,0.61,0.14,2.88,-2.29,16506,다다10a00b
202104,포스트 커피,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.19,4.88,0.02,0.66,0.09,2.44,-1.62,16315,다다10a00b
202104,모닝베이커리,제주시,이도2동,제주시 동지역,간식,베이커리,1.15,4.7,0.01,0.32,0.07,2.08,-0.98,15747,다다10a00b
202104,이디야커피시청고산동산점,제주시,이도2동,제주시 동지역,음료,커피,0.95,4.66,0.02,0.58,0.07,2.29,-1.62,16319,다다10a00b
202104,블루메베이글,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.95,4.15,0.07,1.2,0.18,2.63,-2.28,16503,다다10a00b
202104,달콤한닭강정,제주시,이도2동,제주시 동지역,패스트푸드,치킨,1.31,3.35,0.01,0.24,0.09,1.49,-0.07,8406,다다10a00b
202104,무공돈까스 제주이도점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,1.82,3.06,0.02,0.2,0.12,1.35,-1.29,16103,다다10a00b
202104,샐리가든커피법원점,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.77,2.65,0.02,0.41,0.06,1.37,-0.28,12565,다다10a00b
202104,땡초김밥싱싱왕만두이도점,제주시,이도2동,제주시 동지역,간식,분식,0.79,2.44,0.04,0.77,0.08,1.6,-1.21,16026,다다10a00b
202104,이도제빵소,제주시,이도2동,제주시 동지역,간식,베이커리,0.97,2.23,0.01,0.15,0.06,0.98,-0.55,14695,다다10a00b
202104,쿠이데식당,제주시,이도2동,제주시 동지역,한식,가정식,1.26,2.01,0.01,0.13,0.08,0.89,-0.31,12926,다다10a00b
202104,시골길이도점,제주시,이도2동,제주시 동지역,한식,가정식,1.6,1.95,0.06,0.49,0.15,1.17,-0.24,11992,다다10a00b
202104,카페보리다,제주시,이도2동,제주시 동지역,음료,커피,1.56,1.83,0.02,0.15,0.11,0.83,-0.35,13348,다다10a00b
202104,본디국수,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.89,1.68,0.03,0.37,0.08,0.96,0.96,49,다다10a00b
202104,신반점,제주시,이도2동,제주시 동지역,아시아음식,중식,0.99,1.62,0.01,0.05,0.06,0.67,-0.16,10559,다다10a00b
202104,천리향,제주시,이도2동,제주시 동지역,아시아음식,중식,1.29,1.55,0.01,0.05,0.08,0.64,0,3724,다다10a00b
202104,누룽지,제주시,이도2동,제주시 동지역,한식,가정식,1.67,1.46,0.14,0.73,0.23,1.19,-0.29,12758,다다10a00b
202104,꽁지식당,제주시,이도2동,제주시 동지역,한식,가정식,0.7,1.46,0,0.05,0.04,0.61,-0.24,12049,다다10a00b
202104,순이네해장국,제주시,이도2동,제주시 동지역,한식,단품요리 전문,0.99,1.43,0.02,0.11,0.07,0.64,-0.19,11149,다다10a00b
202104,모닥치기2호점,제주시,이도2동,제주시 동지역,한식,가정식,0.45,1.37,0.01,0.13,0.03,0.64,-0.23,11888,다다10a00b
202104,제주본토박이,제주시,이도2동,제주시 동지역,한식,가정식,1.12,1.34,0.01,0.05,0.07,0.56,-0.69,15171,다다10a00b
202104,택트커피,제주시,이도2동,제주시 동지역,음료,커피,0.36,1.31,0.01,0.12,0.03,0.61,-0.17,10950,다다10a00b
202104,추억의집,제주시,이도2동,제주시 동지역,한식,가정식,0.45,1.19,0.01,0.09,0.03,0.54,-0.17,10738,다다10a00b
