id,name,addr,lat,lng,dong,detailtype
54,동백포레스트,서귀포시 남원읍 신례리 1767,33.3003449035082,126.636216133758,남원읍 신례리,11
55,두맹이골목,제주특별자치도 제주시 동문로16길 17-4,33.5120157312442,126.534911730787,일도이동,12
56,렛츠런팜양귀비꽃,제주특별자치도 제주시 조천읍 남조로 1649-48,33.410330333335,126.675893703064,조천읍 교래리,12
57,마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,33.1186178022129,126.267092741572,대정읍 가파리,12
58,마흐니숲길,제주특별자치도 서귀포시 남원읍 남조로 973,33.3591180489091,126.692052896352,남원읍 수망리,13
59,막숙,제주특별자치도 서귀포시 막숙포로37번길 2,33.2378661939026,126.515729529982,법환동,12
60,만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,33.5283774190136,126.771615754394,구좌읍 월정리,12
61,망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,33.25975689827,126.6395296858,남원읍 하례리,11
62,매오름,제주특별자치도 서귀포시 표선면 표선리 산 2,33.3184736816392,126.813882760734,표선면 표선리,11
63,맬튼개갯담,제주특별자치도 제주시 구좌읍 구좌로 142,33.5207482180534,126.865587019925,구좌읍 하도리,13
64,명월팽나무군락,제주특별자치도 제주시 한림읍 명월로 71,33.3870002233238,126.266642965736,한림읍 명월리,12
65,모슬포항,제주특별자치도 서귀포시 대정읍 신영로36번길 48,33.2190593080686,126.24841489851,대정읍 하모리,11
66,모지오름,제주특별자치도 서귀포시 표선면 성읍리 산 22,33.3963983819816,126.771767130403,표선면 성읍리,13
67,모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,33.9461033806051,126.333931047811,추자면 신양리,13
68,무수천,제주특별자치도 제주시 애월읍 무수천길,33.464070499735,126.445529525449,애월읍 광령리 ,12
69,문섬(서귀포해양도립공원),제주특별자치도 서귀포시 칠십리로,33.2446749504884,126.592546723809,서귀동,11
70,"물메(물미,수산봉)",제주특별자치도 제주시 애월읍 수산리 산 1-1,33.4738174993593,126.382839395312,애월읍 수산리,12
71,"미야즈클로젯(해녀복대여,해녀스냅사진촬영)",제주특별자치도 제주시 용마로4길 15,33.5154346159113,126.50667800976,용담삼동,11
72,미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3849993747039,126.839859897606,성산읍 삼달리,12
73,민오름(조천읍),제주특별자치도 제주시 조천읍 선흘리 산 141,33.4454512015762,126.694700929642,조천읍 선흘리,13
74,바늘오름,제주특별자치도 제주시 조천읍 교래리 산 108,33.4547981041557,126.652679893005,조천읍 교래리,11
75,박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,33.2371648156344,126.358749069441,안덕면 감산리,11
76,발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,33.2173594034123,126.293135312424,대정읍 상모리,11
77,방선문,제주특별자치도 제주시 종천길 39-1,33.4713429857029,126.502171579413,오라이동,12
78,방일리공원,제주특별자치도 제주시 정원로 50,33.4791376264224,126.47624624632,노형동,12
79,백록담,제주특별자치도 서귀포시 토평동 산 15-1,33.3469026219773,126.535454418798,토평동,11
80,범섬,제주특별자치도 서귀포시 법환동,33.2431480688709,126.514144783946,법환동,12
81,법화사지,제주특별자치도 서귀포시 하원북로35번길 15-28,33.2653270960144,126.457602311547,하원동,12
82,별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,33.2474860429014,126.416836511421,색달동,13
83,병악현무암지대,제주특별자치도 서귀포시 안덕면 사계리,33.2316941376585,126.306514122101,안덕면 사계리,11
84,보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.4134956403949,126.752494805945,표선면 성읍리,12
85,보목포구,제주특별자치도 서귀포시 보목포로 46,33.2392180366622,126.606761567165,보목동,11
86,붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.4014287623403,126.675670597493,표선면 가시리,12
87,비양도,제주특별자치도 제주시 한림읍 협재리,33.3870124134431,126.245988070371,한림읍 협재리,12
88,비양도등대,제주특별자치도 제주시 한림읍 비양도길 84비양도,33.4058550511063,126.223186028509,한림읍 협재리,12
89,비양도의비양나무자생지,제주특별자치도 제주시 한림읍 협재리 산 89,33.4086784254916,126.225878708518,한림읍 협재리,12
90,비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,33.4910972819998,126.811461205688,구좌읍 평대리,12
91,비치미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,33.4286615961813,126.7665020271,구좌읍 송당리,11
92,사계용머리해안(해산물),제주특별자치도 서귀포시 안덕면 사계남로216번길 28,33.2337928076828,126.310841571449,안덕면 사계리,11
93,사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,33.2281557557917,126.30834680703,안덕면 사계리,12
94,사계해안도로,제주특별자치도 서귀포시 안덕면 사계리,33.2316941376585,126.306514122101,안덕면 사계리,11
95,산방산수국,제주특별자치도 서귀포시 안덕면 산방로,33.2360787889703,126.310064890731,안덕면 사계리 ,13
96,산방산유람선,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,33.2369971040116,126.335235246783,안덕면 화순리,13
97,산방산탄산온천,제주특별자치도 서귀포시 안덕면 사계북로 41번길 192,33.248216593136,126.298889672225,안덕면 사계리,12
98,산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),33.5213876634633,126.545793983742,건입동,11
99,산천단,제주특별자치도 제주시 아라일동 375-4,33.447338490736,126.554377685968,아라일동,12
100,산천단곰솔,제주특별자치도 제주시 516로 3041-24,33.4476478033609,126.554696497249,아라일동,13
101,삼각봉,제주특별자치도 제주시 1100로 2070-61,33.3926868254858,126.494840454381,해안동,11
102,삼매봉,제주특별자치도 서귀포시 남성로115번길 83,33.2438922693784,126.54634798881,서홍동,13
103,삼양방파제,제주특별자치도 제주시 벌랑길,33.524397789047,126.576688647907,삼양일동,12
104,삼양해안도로,제주특별자치도 제주시 삼양2동,33.5228672016569,126.584664643949,삼양이동,11
105,새별프렌즈(새별헤이요목장),제주 제주시 애월읍 평화로 1529,33.361559082812,126.363653537792,애월읍 봉성리,12
106,새시물,제주특별자치도 제주시 한림읍 상한로,33.3690608414727,126.26851758748,한림읍 상명리,12
107,샤이니숲길,제주특별자치도 제주시 조천읍 교래리 719-10,33.4272549268897,126.661749005986,조천읍 교래리,12
108,서건도,제주특별자치도 서귀포시 강정동 산 1,33.230076674038,126.498485934147,강정동,12
109,서귀다원,제주특별자치도 서귀포시 516로 717,33.312800682694,126.59667132986,상효동,12
110,서귀포궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,33.259230240334,126.497966229758,강정동,11
111,서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882,33.3115019573202,126.458754738051,대포동,12
112,서귀포층패류화석산지,제주특별자치도 서귀포시 남성중로 43,33.2397954184801,126.558266050576,서홍동,11
